family_id,grid_cell_id,parameter_json,parameter_hash,selection_split,source_contract,candidate_row_source,feature_source_map_version,label_source_map_version,matching_feature_source_map_version,baseline_family_required_n,registry_frozen_before_label_readout,label_readout_started,blocking_reason
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bf9eb7ba8abb,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.7, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.03}",bf9eb7ba8abbbfe3651b209053edb60deaef5e97db0d141bee9dd3e5a50e4eeb,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8f75861219b6,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.7, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.03}",8f75861219b686a0c2552422a61bad728a3a0b01d83f4638889b2e6d170e18bf,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__f6c7b284c120,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.7, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.03}",f6c7b284c120fd543b28d2e06e77a5ce67ef8e70f30aa8543abbd22c3ecbd62d,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__856331a4859e,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.85, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.03}",856331a4859ee923f548370bfb8f41356059296bab4b28bf8713b240505a36f7,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__595f8ba69770,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.85, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.03}",595f8ba69770d4a3c25ca826657a596c6fe00818d0d35cc278e4dd3891540396,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__96d75fad4582,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.85, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.03}",96d75fad4582c191228e74b658d03917707210666895cb953ad4c0b5d9c58f5b,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__536cb23959ef,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.85, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.03}",536cb23959ef25fda3c01d538f9260a0f99e5d1a2103f6db7f6e021d4a2f6c06,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__0f96816e6f6f,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.95, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.03}",0f96816e6f6f50c8b9bed8a750f1b1b20a9b89b8fe56571197dd80a2798a7b57,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__0a686d945ddc,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.95, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.03}",0a686d945ddcd610ed030c8ccec29c7b5ec229408cd6e74102ea42f0a50eb0a0,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__6f484e0d6c22,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.95, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.03}",6f484e0d6c2247e2f6eea3a40f7572228c9c581d36736d9b1ed65fc42ebbf1ff,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fa73596bfbcf,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.95, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.03}",fa73596bfbcf4876ea458df3b93fd081bd9c03d729ed0a0abd91f0721c000753,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__da316f54f36b,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.7, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.06}",da316f54f36b817cb0db5cc36e346c91b1af0ffa0c6dd4bc8cce488a7d2b476a,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__e0a28c33dc2f,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.7, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.06}",e0a28c33dc2ff3e3a34b692a28de4dc54409db1310db8979f7b076edc6b1f988,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__926a5d46f5f1,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.7, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.06}",926a5d46f5f18d80270165bc7b163bd4914a9c4140f6cb796e9d202216cbd4db,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__e38d9a25e46a,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.7, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.06}",e38d9a25e46a928a1915d71658ffa79ce77fc2dd02efb7c5b720d85948628d47,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__546132704542,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.85, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.06}",5461327045428cfb769c12b58542af0e9bd498f407fd43736f533c25f212727f,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bbb2bfaf1e02,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.85, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.06}",bbb2bfaf1e029225e87d1cb29003a43dca8ccf6002742e7a540369fa73ea0bb3,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fba07eb0dbd3,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.85, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.06}",fba07eb0dbd3f0d82565bfeca2de15c38d4a75f70dd89345cd82727e3067fede,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__64c5a150e998,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.85, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.06}",64c5a150e99878760d75b37efc68131bc9ac864a4843331c61b52902e8574857,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__cea3d0bce06a,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.95, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.06}",cea3d0bce06a0ba3300d7a9b4f23fd0dc8cbd9b53fb4bdcf0a00404c8a766598,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__ea2bb4f42385,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.95, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.06}",ea2bb4f4238562a9cb7a6128323108fe38b35e7dfd66571726b9c6698071d80d,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__f0ba5154f837,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.95, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.06}",f0ba5154f8378b0b178db12dfb4b706132c6048ab3b0c6f2bc14d1b2863afe43,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__21566fedf00b,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.95, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.06}",21566fedf00b63a381b4d38d6e84e79e32e4e80614438b206d74418e3a5f2c23,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__b083a265fbdb,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.7, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.1}",b083a265fbdb71630779f831a6a0e657d1c450b5cdb6e4d9ad0f6e61c346ee90,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.7, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.1}",25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fa96d64822f3,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.7, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.1}",fa96d64822f38a814c8a92ea7b35e2dcf76fbcf416787103ea20bedfee5419d4,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__94f995c0a1c2,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.7, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.1}",94f995c0a1c2e94af9c393406753b793027f8515a78de4ae88f6cc889b4b2625,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bf9af0c133dd,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.85, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.1}",bf9af0c133ddff99662f0795a3aadcd9fec2583c6732c4248dc9f2b0b654fe2c,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__67e918029acb,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.85, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.1}",67e918029acba849122375620d45f585cf846d8bd7a623f1833cab32b5749144,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__af4361ca28c5,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.85, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.1}",af4361ca28c58c8c90308f319d9bce235e88fd1485eb86519584069bdb0d477c,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__be2f347ffea5,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.85, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.1}",be2f347ffea5d417efec6455a7f2fba619c0488df6571e168e18b91fbdb0d3a0,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__1b61f720f0bd,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.95, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.1}",1b61f720f0bd9d230e11a6a229b29f97cbecac2f812157e65656a249380f4e3b,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__ee518461bbcb,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.95, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.1}",ee518461bbcb38d4585a3cda81e671a70c74df8dc389aad8de06135522f91d98,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8954ed1757dd,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.95, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.1}",8954ed1757dd31eea91cd364a60820ae110a5005532fe850e755d86a69454f11,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8efaf05cf290,"{""amount_ratio_20d_min"": 1.5, ""close_position_in_120d_range_min"": 0.95, ""quality_amount_flag_required"": ""false_or_missing_allowed"", ""return_10d_min"": 0.1}",8efaf05cf29076c0546c5fa50c48e9fe53feee1c5c0206d567df4bb6c7131ddc,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__8c2858810f59,"{""close_to_ema60_min"": 0.0, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.2, ""return_5d_min"": 0.0}",8c2858810f599dfabdf7a4132a93f7f1bae01d6fe9f24b650b0cac3642a2556b,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__8aab0056bd35,"{""close_to_ema60_min"": 0.0, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.2, ""return_5d_min"": 0.0}",8aab0056bd35848a4d1cf6caa58f7f3064b73b672466fadfdf36e29f8f673bd0,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__bf3180d9f696,"{""close_to_ema60_min"": 0.0, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.2, ""return_5d_min"": 0.03}",bf3180d9f69620aa5888a4299e39232f3f2b38ee51dede1e8c0e594852eb6d37,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__74553127219c,"{""close_to_ema60_min"": 0.0, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.2, ""return_5d_min"": 0.03}",74553127219c903ea4c97ac14754b2d6bb4c84a201ecfded508be4fcea83438d,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__c6fdc3b200af,"{""close_to_ema60_min"": 0.02, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.2, ""return_5d_min"": 0.0}",c6fdc3b200aff1fb5810b4ba91b7d5827bdf47aa3612070b518cc72909f322d0,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__9734c3983a3c,"{""close_to_ema60_min"": 0.02, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.2, ""return_5d_min"": 0.0}",9734c3983a3c31848cb07a8e75091a6f20b19b3a28f19b4e401d90baf0aaa65c,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__8e836cfa9a67,"{""close_to_ema60_min"": 0.02, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.2, ""return_5d_min"": 0.03}",8e836cfa9a670100aab9ae1a2e6ab1c183577d835a6a1e29cfec851388f8146c,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__878a1ca19092,"{""close_to_ema60_min"": 0.02, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.2, ""return_5d_min"": 0.03}",878a1ca19092c9da8241c95027832c2285a25e9e23866e66eb89147ef7d22e9d,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__f48499bec94b,"{""close_to_ema60_min"": 0.05, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.2, ""return_5d_min"": 0.0}",f48499bec94b604b15f2f9d123c4c766a637daa4b24a1b03354c6d0577d3abb2,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__502d5b4751e8,"{""close_to_ema60_min"": 0.05, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.2, ""return_5d_min"": 0.0}",502d5b4751e867a3f2e692b6360b684d9744c19125bb3621cecce6f3f864c2cd,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__76c8d95ac7d6,"{""close_to_ema60_min"": 0.05, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.2, ""return_5d_min"": 0.03}",76c8d95ac7d683d54a0418f1d2043915b1b49e97e0bc80fedb688cab7a259a46,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__9f1b663f253f,"{""close_to_ema60_min"": 0.05, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.2, ""return_5d_min"": 0.03}",9f1b663f253f4e5a43c4d9d92134cc30fdf03c20c5933f4d70bd71f453eeb8c1,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__976715ebed0b,"{""close_to_ema60_min"": 0.0, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.15, ""return_5d_min"": 0.0}",976715ebed0b534369d6fcfe2f8ce0681983448cdc1009028c0ca52943473975,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__9878c386a353,"{""close_to_ema60_min"": 0.0, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.15, ""return_5d_min"": 0.0}",9878c386a353aa3eeaf9728ed7baeadfa98e3e4e8966cd5702c9659da48afecc,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__4e553eab99bb,"{""close_to_ema60_min"": 0.0, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.15, ""return_5d_min"": 0.03}",4e553eab99bb1d1c703acddb64c26b9e5a503787c3858e6cb4fcfc7afb5f5807,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__aa3de82fbf26,"{""close_to_ema60_min"": 0.0, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.15, ""return_5d_min"": 0.03}",aa3de82fbf2602804b9f63cec13f202dce8f688e5e7b3bb96ca8abfed19194e4,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
