family_id,grid_cell_id,parameter_hash,split,row_key,instrument_id,decision_date,executable_next_open_date,primary_enrichment_denominator_flag,candidate_flag,manifest_frozen_before_label_readout,label_read_before_manifest_freeze,row_source_hash,blocking_reason
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600562_2025-09-24,SH600562,2025-09-24,2025-09-25,False,True,True,False,b6782ce23d30bf6e0853af452e27890db82b4fe41022cf01ded392af2801610a,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600562_2025-09-30,SH600562,2025-09-30,2025-10-09,False,True,True,False,6c87d64e9873c2478932d9d0fd98af36ad5e92335262bcbb568ed505c63c3902,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600562_2025-10-09,SH600562,2025-10-09,2025-10-10,False,True,True,False,435013a5ea8758dd0716b43e92c92b1a3262e72cec75c2dee8fbe936e3af4133,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600562_2025-10-10,SH600562,2025-10-10,2025-10-13,False,True,True,False,26217663ff0562497713037b91627f25d01f5521299bdd30dfa7bab0e1c2a1d6,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600562_2025-10-13,SH600562,2025-10-13,2025-10-14,False,True,True,False,da6706120ec4169bbae89a034a2d93f88c8e2ea0f95ca0af6ea7680561377a1f,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600563_2024-11-06,SH600563,2024-11-06,2024-11-07,True,True,True,False,5a0db4ad375578a8e20edbbb6c9154b792e0c9a704643a40e1cdfff5fb38f829,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600566_2024-02-07,SH600566,2024-02-07,2024-02-08,True,True,True,False,67c1d2dc83157f61d6c0a8dcb80a95499442313ce62dc520bca7f0e19a44b030,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600566_2024-02-19,SH600566,2024-02-19,2024-02-20,False,True,True,False,ec815e3aa84a89f6d00809fe4ac4c22d64d6122f9fe2ee03c528353b54149739,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600566_2024-02-20,SH600566,2024-02-20,2024-02-21,False,True,True,False,b6ffb4dbd5d018aad57f5cf45c4057aea47b1e4dcb0258a71b1a51113c27e552,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600566_2024-04-10,SH600566,2024-04-10,2024-04-11,True,True,True,False,b04812f5785dbdbc5cf0ada4d34b35fb54b293f49b4cc4a475b21b2a6e2df5b6,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600566_2024-04-11,SH600566,2024-04-11,2024-04-12,False,True,True,False,e96a2682e5ea0bf420ac4921fd67bedec43d7e7d21e4a5d993038b1e5d7dce5a,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600566_2024-04-12,SH600566,2024-04-12,2024-04-15,False,True,True,False,cdb4ea6efc2f117f4da3096b739351757dcebb620457d1c54701278c66463cc1,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600566_2024-04-15,SH600566,2024-04-15,2024-04-16,False,True,True,False,75ff0dc3a2146f41417b86e1313c8f26940a81d02e14439984a8e7c6dca0a341,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600566_2024-04-16,SH600566,2024-04-16,2024-04-17,False,True,True,False,4a7fd5b8b8df94e2d64264292ea3ad35022db4e18e487ce6126e8dec12115d77,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600566_2024-04-17,SH600566,2024-04-17,2024-04-18,False,True,True,False,e7139ba690c8e58dd6c8084a822373d73f79fa0041c3260f3c6b11e5d481ac65,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600566_2024-04-18,SH600566,2024-04-18,2024-04-19,False,True,True,False,651af6867fdef2bf9d9b5bc2e85afc3c10e23dfca6d525afb5fb99cca6c1ac90,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600566_2024-04-19,SH600566,2024-04-19,2024-04-22,False,True,True,False,644a56cce35015d5179d6da67bde715fa2f6156923b6c15624034504f6a4a23f,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600566_2024-04-22,SH600566,2024-04-22,2024-04-23,False,True,True,False,c6ad18b6964cf99cdfe2c3cbcf96c9737d2409b7cedacbc390fed3cbdc98f622,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-09-27,SH600570,2024-09-27,2024-09-30,True,True,True,False,e6e3e47551240150af4fd6b302bb78805bbe751b53825bff8684347428918889,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-10-09,SH600570,2024-10-09,2024-10-10,False,True,True,False,8dc390428d2b1482638c5407b60b834f8d82e21ae342022841d3d4de9a5c56b0,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-10-10,SH600570,2024-10-10,2024-10-11,False,True,True,False,54370577c521d29b561b42c51127eb3a0eb048125bb65837b9fe71ad1301980c,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-10-14,SH600570,2024-10-14,2024-10-15,False,True,True,False,7a00e5958d91c116bf4f53b7f2c5b0a8c9044dd46a999a439e98909aab9865ee,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-10-15,SH600570,2024-10-15,2024-10-16,False,True,True,False,93d2ae7589d1a41244a6b371b568469a2cdb9a53bfef3bda381b42c861cbafac,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-10-16,SH600570,2024-10-16,2024-10-17,False,True,True,False,1d0fe32370b8aceef645390bd2e73a958b96f5dae28a6cceb322a7ad81014816,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-10-17,SH600570,2024-10-17,2024-10-18,False,True,True,False,105b374b4feb255953621570ed0ad069f5529216d555a275678191d5494609ca,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-10-18,SH600570,2024-10-18,2024-10-21,False,True,True,False,6f70f2400166aebc3f4eb6906bb0ae637560f78d4369a580b953db873ddcf55f,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-10-21,SH600570,2024-10-21,2024-10-22,True,True,True,False,cd489f8b927c98016e4275e99c2931faad1a364286cf681f96d681e8eb2cee7e,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-11-06,SH600570,2024-11-06,2024-11-07,True,True,True,False,dfee001e0dd81248f8a43661a2b427cd63526b22015dfd4b409283695b6f445a,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-11-07,SH600570,2024-11-07,2024-11-08,False,True,True,False,07195680a0f35c0b8bc19dba771720e3370f368d2e39fe6c33a96d11d2dd346a,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-11-08,SH600570,2024-11-08,2024-11-11,False,True,True,False,7b9192b880123c23bd8e0ea828be875a1cca4f01eb02afae6eaf551e5111add3,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-11-11,SH600570,2024-11-11,2024-11-12,False,True,True,False,c348a10315040c0623a8f057d847b035dbd48088527e7633aac7b1bb16936f80,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-11-12,SH600570,2024-11-12,2024-11-13,False,True,True,False,f2650f060ecd7f823b06f3b3ec8d498e69c7badccfce9643f1ba3dd5e95fb084,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2024-12-10,SH600570,2024-12-10,2024-12-11,True,True,True,False,f3815d5f38a048dae7712b7a5c906ee870b116a915d9941b4d77653204e248bd,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-02-10,SH600570,2025-02-10,2025-02-11,True,True,True,False,98def06bf45c7345af3dd23625faa8a333a089c3cd88a5444f0b5df934e9361d,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-02-11,SH600570,2025-02-11,2025-02-12,False,True,True,False,2a3b9cc3793a86b13ae10fe2662b63c01ed7464c25bb8e096c37a9945cd02b6c,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-02-12,SH600570,2025-02-12,2025-02-13,False,True,True,False,12084e28aac9f0e65adcfc02fb6fec7210c8ff24c45ad7d53c2cf1ca574fff66,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-02-13,SH600570,2025-02-13,2025-02-14,False,True,True,False,863e047018b73c2bb045c02f665aa43593161e268e2203f9988be6cef20b795f,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-02-14,SH600570,2025-02-14,2025-02-17,False,True,True,False,6f4b1dc173607de8e0077944d0ae85e69a95deda27bf771f617f605c0f1c524a,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-02-17,SH600570,2025-02-17,2025-02-18,False,True,True,False,2cf7a852f8713fa7939d51b096e004851c425701f05e9bba84bbf2eab4201144,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-02-18,SH600570,2025-02-18,2025-02-19,False,True,True,False,b84d2515ad02f6652dc1e3fc2ce98e96fc808997f32cf7e77bd78131bf295868,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-02-19,SH600570,2025-02-19,2025-02-20,False,True,True,False,1d51dce08a6af9fe82e1fdedbab5814284e9b7208446e71896c1e1c31aed8581,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-02-21,SH600570,2025-02-21,2025-02-24,False,True,True,False,87234b1d330779bbb763f0ed5659673a1027037b80edc7107f5eef81aea872f2,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-02-24,SH600570,2025-02-24,2025-02-25,False,True,True,False,41916d181ce021fd30847e530d35a5e191c26326d861c7cf9132fac8c9a5cb2e,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-06-26,SH600570,2025-06-26,2025-06-27,True,True,True,False,e902ba4695281e0cb64074b981dd6847021090dd7f9f51ceb0652e6cd74ca607,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-06-27,SH600570,2025-06-27,2025-06-30,False,True,True,False,ef878c8a96698cecc2a54d0a00977514073b753dabc383e5e11081ad0c8c5d14,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-07-29,SH600570,2025-07-29,2025-07-30,True,True,True,False,eb6199385c31e5c9e07d2d69d30747484678a4bece476d184d3e1e256d092d3e,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-07-30,SH600570,2025-07-30,2025-07-31,False,True,True,False,c458a60c193dfec191531a71919f344c31bb03ef8415af52dcc9c1cea48e2d2f,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600570_2025-08-25,SH600570,2025-08-25,2025-08-26,True,True,True,False,3993ca17cfc67dc85c71eac7fb5e6735a2118d464f6b5736646eda577352f940,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600578_2025-04-29,SH600578,2025-04-29,2025-04-30,True,True,True,False,dbf079e7639516b8cb69f32da97d48748db6269cede65548c821e0a2f5f47d33,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600578_2025-05-09,SH600578,2025-05-09,2025-05-12,False,True,True,False,e14c0a6760f80d8dd956b8f99dd9929d45b0c25cb2f18201ead13373ac923d95,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600578_2025-05-12,SH600578,2025-05-12,2025-05-13,False,True,True,False,a963566f7338e03502a01333d208a40870fb0f7709b81b59c95adc0fc4f635ae,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-02-06,SH600580,2025-02-06,2025-02-07,True,True,True,False,38192a8ea5b0106071cf22376227cf696db0eab62b1c2026f046f23c63084bb2,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-02-07,SH600580,2025-02-07,2025-02-10,False,True,True,False,f0a4cb1a8d87154aa70647eb2ec4b28922a709c997981accd47972ecf724cbee,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-02-10,SH600580,2025-02-10,2025-02-11,False,True,True,False,dd3ecc80db9cbfa35bd3dc8d09035c9f998cd642099c7751f83e6c0dcd342bbb,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-02-11,SH600580,2025-02-11,2025-02-12,False,True,True,False,9e3c89e85d0f12f150210e0b9c8e0ea1816ced9ec7a854cc3582e1e31e9d00c6,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-02-12,SH600580,2025-02-12,2025-02-13,False,True,True,False,12263c79a8a6b6393edb228656f4681e36ef4f19361260ca954dda913b77372c,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-02-13,SH600580,2025-02-13,2025-02-14,False,True,True,False,29a16664a0ba13ba3cad61b342b8f712d2be63ec4120768eb88e60bb693c39ff,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-02-17,SH600580,2025-02-17,2025-02-18,False,True,True,False,f5a961aa64c0964de41d8a60d63b4d209796c90bca9c9e7a1a2e4d3301d7325c,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-02-19,SH600580,2025-02-19,2025-02-20,False,True,True,False,93fffff43cf1779ac3958607fbcdb4451ec8f164a20be396c7772ae98a12302a,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-02-20,SH600580,2025-02-20,2025-02-21,False,True,True,False,23d9e5bf95a53cfda4e79e3b9ccf59cddaea1749537c7b1b805b0a6130c4fbcd,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-03-26,SH600580,2025-03-26,2025-03-27,True,True,True,False,13f63026ddb4cd12158c9454c28bea5ec630dc390c92f682aee280b84ffa9f5d,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-03-27,SH600580,2025-03-27,2025-03-28,False,True,True,False,4889dd5162cf43abd510318390397469f6dc5e21aaf4e134757e2911a04575fa,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-05-06,SH600580,2025-05-06,2025-05-07,True,True,True,False,ff5d3fb8a07fde7ba3477fd820c0cd4899f861ba40c43159781d19baf51a48f9,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-07-22,SH600580,2025-07-22,2025-07-23,True,True,True,False,ce790825db03f6948d1ef6923fd3583a5424ece19767b61eef23b184e38d901a,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-07-23,SH600580,2025-07-23,2025-07-24,False,True,True,False,56c1484a3f2d3bf0f36848b404cfe788d3f10b4780c2c9c6424d60c5460eab1b,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-07-24,SH600580,2025-07-24,2025-07-25,False,True,True,False,86f42cf715bd1b36726c298a7233052291c6c0f115a1045b88fcb5049d2ef9b5,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-07-25,SH600580,2025-07-25,2025-07-28,False,True,True,False,d8a25a964643c1be63355b20ef36c4c110b37eeef5eff8e11fd00ae1145bd547,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-07-28,SH600580,2025-07-28,2025-07-29,False,True,True,False,de3efd85e4dd8ed2d4359f87337a9cf4b7ad1e355a0c2bb2683a424ed97403ef,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-08-14,SH600580,2025-08-14,2025-08-15,True,True,True,False,604eec426548a3d3c45ef019a8d71150dbd53d13acba88ada4b6fb1f77e7def8,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-08-15,SH600580,2025-08-15,2025-08-18,False,True,True,False,4a4a96447484d090af646b99f40b24788511286be3b7d465253b9775fbd2a7dc,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-08-18,SH600580,2025-08-18,2025-08-19,False,True,True,False,272a2840293c320d97bd974e7c00bd9e0212218f10ec529332b685237ee03b26,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-08-19,SH600580,2025-08-19,2025-08-20,False,True,True,False,dafebe6e015aa8d384f1456c2e919795e84196e3298b8cb62fbb9975d97bb4a0,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-08-20,SH600580,2025-08-20,2025-08-21,False,True,True,False,a3add27d3a36fd5ea27bb2573567e9a5d6e841707b8f169fb178873fdf2b4806,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-08-21,SH600580,2025-08-21,2025-08-22,False,True,True,False,ff3666d0b5d6343dfd544202911a0ade3548cae4858e0c9840ccbc0f67726ca3,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-08-22,SH600580,2025-08-22,2025-08-25,False,True,True,False,5fcb2a2c9e6c555e16d8b67b2ec9f17dd34f1f9834a2362b0b4bff83830a5458,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,SH600580_2025-08-25,SH600580,2025-08-25,2025-08-26,False,True,True,False,ffc40f0114c085a588e379930e417721a3628fab28df94ef583715aade52e1a7,
