lead_id,lead_name,primary_combo_family,lifecycle_bucket,formula_or_bin,direction,target_horizon,positive_label,baseline_scope,baseline_stock_day_count,stock_day_count,positive_stock_day_count,baseline_stock_day_precision,stock_day_precision,stock_day_lift,lead_future_50pct_precision,lead_future_100pct_240d_precision,unique_instrument_count,unique_instrument_year_count,positive_unique_instrument_count,positive_unique_instrument_year_count,distinct_year_count,distinct_industry_count,top1_industry_contribution,top1_instrument_contribution,top5_instrument_contribution,top1_episode_contribution,top5_episode_contribution,avg_lead_time_to_50pct_high,median_lead_time_to_50pct_high,avg_lead_time_to_50pct_close,avg_lead_time_to_100pct_high,trend_speed_not_fast_rate,repair_signal_rate,label_horizon_truncated_rate,observed_reference_overlap_rate,false_positive_stock_day_count,false_positive_rate,false_positive_avg_future_drawdown_120d,sparse_diagnostic,generalizable_entry_lead,path_explanation_only,diagnostic_only_not_p1_ready,recommended_next_phase,instrument_year_hit_rate,baseline_instrument_year_hit_rate,instrument_year_hit_lift,mean_trigger_count_per_instrument_year,median_trigger_count_per_instrument_year,p95_trigger_count_per_instrument_year,lead_trigger_event_count,positive_lead_trigger_event_count,dedup_trigger_event_precision,baseline_trigger_event_precision,dedup_trigger_event_lift,winner_episode_coverage,winner_episode_covered_count,winner_episode_denominator_count,covered_winner_episode_ids,stock_day_vs_dedup_lift_gap,qualified_lead,failure_reason,lead_type,audit_scope,condition_features
rank_jump_20_60_early_entry_shadow_with_post_30pct,20日相对60日排名跃迁,rank_jump_leadership,early_entry_shadow_with_post_30pct,20d rank jump from weaker 60d base,high_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,6638,1405,0.20574877920302956,0.21166013859596264,1.0287309573151822,0.21166013859596264,0.12488701416089183,240,638,122,181,7,28,0.12006628502561012,0.04911032028469751,0.1608540925266904,0.012099644128113879,0.0498220640569395,59.39644128113879,54.0,66.41275941583397,103.68503937007874,0.9230189816209702,0.6467309430551371,0.0,0.0,5233,0.7883398614040373,-0.2179296638854683,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,ret_rank_jump20_60;ret60_universe_pctile_p0_5
rank_jump_20_60_early_entry_shadow_with_late_acceleration,20日相对60日排名跃迁,rank_jump_leadership,early_entry_shadow_with_late_acceleration,20d rank jump from weaker 60d base,high_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,44,8,0.371592290328182,0.18181818181818182,0.48929481733220054,0.18181818181818182,0.045454545454545456,11,11,4,4,3,9,0.29545454545454547,0.625,1.0,0.625,1.0,73.875,82.0,89.125,90.0,1.0,0.9318181818181818,0.0,0.0,36,0.8181818181818181,-0.15119133047816835,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,ret_rank_jump20_60;ret60_universe_pctile_p0_5
rank_industry_bottom_to_top_early_entry_shadow_with_post_20pct,行业内从中后排跃迁到前20%,rank_jump_leadership,early_entry_shadow_with_post_20pct,industry rank jump from below median to top 20,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36727,315,44,0.12102812644648352,0.13968253968253969,1.154132876247612,0.13968253968253969,0.044444444444444446,130,173,27,28,7,21,0.15873015873015872,0.09090909090909091,0.4090909090909091,0.09090909090909091,0.3181818181818182,56.97727272727273,54.0,62.11904761904762,89.27272727272727,1.0,0.5174603174603175,0.0,0.0,271,0.8603174603174604,-0.21847065726244214,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,from_industry_below_median_to_top20;industry_ret_rank_jump5_20
rank_industry_bottom_to_top_early_entry_shadow_with_post_30pct,行业内从中后排跃迁到前20%,rank_jump_leadership,early_entry_shadow_with_post_30pct,industry rank jump from below median to top 20,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70135,331,77,0.20476224424324516,0.2326283987915408,1.1360902965841317,0.2326283987915408,0.1510574018126888,120,171,38,43,7,21,0.16314199395770393,0.1038961038961039,0.3116883116883117,0.03896103896103896,0.19480519480519481,55.84415584415584,46.0,59.986486486486484,85.0,0.8972809667673716,0.5589123867069486,0.0,0.0,254,0.7673716012084593,-0.2222870787401993,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,from_industry_below_median_to_top20;industry_ret_rank_jump5_20
rank_industry_bottom_to_top_early_entry_shadow_with_late_acceleration,行业内从中后排跃迁到前20%,rank_jump_leadership,early_entry_shadow_with_late_acceleration,industry rank jump from below median to top 20,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,3,0,0.371592290328182,0.0,0.0,0.0,0.0,1,1,0,0,1,1,1.0,,,,,,,,,1.0,1.0,0.0,0.0,3,1.0,-0.21663170311020516,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,from_industry_below_median_to_top20;industry_ret_rank_jump5_20
rank_market_top20_industry_lag_early_entry_shadow_with_post_20pct,市场前20%但行业未同步,rank_jump_leadership,early_entry_shadow_with_post_20pct,market top20 stock before industry width sync,true_regime,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36727,3826,484,0.12102812644648352,0.12650287506534239,1.0452353414004116,0.12650287506534239,0.06351280710925249,234,634,96,125,8,27,0.10167276529012023,0.04132231404958678,0.16735537190082644,0.030991735537190084,0.11983471074380166,64.75,66.0,72.92888888888889,121.18072289156626,0.9947726084683742,0.6623105070569786,0.0,0.0,3342,0.8734971249346576,-0.17977013538366077,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,market_top20_industry_lag;industry_width_state
rank_market_top20_industry_lag_early_entry_shadow_with_post_30pct,市场前20%但行业未同步,rank_jump_leadership,early_entry_shadow_with_post_30pct,market top20 stock before industry width sync,true_regime,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70135,7446,1545,0.20476224424324516,0.20749395648670427,1.0133408981404501,0.20749395648670427,0.09938221864088101,235,638,118,188,8,27,0.11751275852806876,0.031067961165048542,0.14433656957928803,0.011003236245954692,0.04660194174757282,56.27766990291262,53.0,62.68269230769231,107.61310452418097,0.8413913510609723,0.726027397260274,0.0,0.0,5901,0.7925060435132958,-0.22226668875955305,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,market_top20_industry_lag;industry_width_state
rank_market_top20_industry_lag_early_entry_shadow_with_late_acceleration,市场前20%但行业未同步,rank_jump_leadership,early_entry_shadow_with_late_acceleration,market top20 stock before industry width sync,true_regime,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,348,103,0.371592290328182,0.2959770114942529,0.7965100977548609,0.2959770114942529,0.21264367816091953,46,57,13,14,7,18,0.15229885057471265,0.2815533980582524,0.7087378640776699,0.07766990291262135,0.2621359223300971,68.85436893203884,75.0,73.71844660194175,116.53225806451613,0.8505747126436781,0.8879310344827587,0.0,0.0,245,0.7040229885057472,-0.23545518329345144,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,market_top20_industry_lag;industry_width_state
rank_stock_leads_industry_early_entry_shadow_with_post_20pct,个股领先滞后行业,rank_jump_leadership,early_entry_shadow_with_post_20pct,stock leads lagging industry,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36727,3118,386,0.12102812644648352,0.12379730596536241,1.0228804625848966,0.12379730596536241,0.06670942912123155,220,542,85,103,8,27,0.11257216164207826,0.046632124352331605,0.18652849740932642,0.031088082901554404,0.12953367875647667,62.73056994818653,63.0,73.91803278688525,116.3,0.9874919820397691,0.63662604233483,0.0,0.0,2732,0.8762026940346376,-0.1881154445446456,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,stock_leads_industry_lag;relative_ret20_vs_industry
rank_stock_leads_industry_early_entry_shadow_with_post_30pct,个股领先滞后行业,rank_jump_leadership,early_entry_shadow_with_post_30pct,stock leads lagging industry,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70135,9767,2054,0.20476224424324516,0.2102999897614416,1.027044758855143,0.2102999897614416,0.10044025801167196,245,696,123,201,8,27,0.1149790109552575,0.03992210321324245,0.1504381694255112,0.011197663096397274,0.04089581304771178,59.39776046738072,56.0,66.29177444386963,107.92805755395683,0.7587795638374117,0.7409644722023139,0.0,0.0,7713,0.7897000102385584,-0.2254008484487463,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,stock_leads_industry_lag;relative_ret20_vs_industry
rank_stock_leads_industry_early_entry_shadow_with_late_acceleration,个股领先滞后行业,rank_jump_leadership,early_entry_shadow_with_late_acceleration,stock leads lagging industry,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,796,264,0.371592290328182,0.3316582914572864,0.8925327572441647,0.3316582914572864,0.2198492462311558,71,100,26,32,7,23,0.14949748743718594,0.2196969696969697,0.5303030303030303,0.041666666666666664,0.14015151515151514,62.208333333333336,65.0,69.14107883817428,109.59210526315789,0.7123115577889447,0.878140703517588,0.0,0.0,532,0.6683417085427136,-0.2601295821376895,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,stock_leads_industry_lag;relative_ret20_vs_industry
rank_isolated_weak_market_early_entry_shadow_with_post_20pct,弱市孤立强势,rank_jump_leadership,early_entry_shadow_with_post_20pct,isolated strength in weak market,true_regime,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,6878,881,0.122213765358269,0.12808956091887178,1.0480780175897364,0.12808956091887178,0.06222739168362896,245,742,117,162,8,28,0.08447223029950567,0.039727582292849034,0.15550510783200908,0.03178206583427923,0.094211123723042,69.40522133938705,71.0,76.53977968176254,118.71681415929204,0.9938935737132888,0.6791218377435301,0.0,0.0,5997,0.8719104390811282,-0.18285599440456116,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,isolated_strength_weak_market;market_regime_state
rank_isolated_weak_market_early_entry_shadow_with_post_30pct,弱市孤立强势,rank_jump_leadership,early_entry_shadow_with_post_30pct,isolated strength in weak market,true_regime,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,15302,3216,0.20574877920302956,0.2101686054110574,1.021481664314841,0.2101686054110574,0.1027316690628676,256,774,143,237,8,28,0.0991373676643576,0.03700248756218905,0.12531094527363185,0.00777363184079602,0.03296019900497513,57.54011194029851,54.0,63.883559378101225,106.90459110473458,0.7766305058162332,0.7344138021173703,0.0,0.0,12086,0.7898313945889426,-0.22675261525725945,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,isolated_strength_weak_market;market_regime_state
rank_isolated_weak_market_early_entry_shadow_with_late_acceleration,弱市孤立强势,rank_jump_leadership,early_entry_shadow_with_late_acceleration,isolated strength in weak market,true_regime,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,676,113,0.371592290328182,0.16715976331360946,0.44984723220704526,0.16715976331360946,0.128698224852071,66,77,28,30,6,21,0.16863905325443787,0.13274336283185842,0.4247787610619469,0.04424778761061947,0.18584070796460178,67.91150442477876,66.0,71.93457943925233,112.20930232558139,0.8195266272189349,0.9053254437869822,0.0,0.0,563,0.8328402366863905,-0.23853583671019712,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,isolated_strength_weak_market;market_regime_state
rank_market_turn_front_early_entry_shadow_with_post_20pct,市场转折前排个股,rank_jump_leadership,early_entry_shadow_with_post_20pct,front runner near market turn,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,233,32,0.122213765358269,0.13733905579399142,1.1237609396239672,0.13733905579399142,0.11158798283261803,110,152,21,22,7,26,0.0944206008583691,0.125,0.46875,0.09375,0.3125,63.59375,63.0,73.64516129032258,143.77777777777777,1.0,0.6652360515021459,0.0,0.0,201,0.8626609442060086,-0.15777229089720707,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,market_turn_front_runner;ret_rank_jump5_20
rank_market_turn_front_early_entry_shadow_with_post_30pct,市场转折前排个股,rank_jump_leadership,early_entry_shadow_with_post_30pct,front runner near market turn,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,577,152,0.20574877920302956,0.2634315424610052,1.2803553123445521,0.2634315424610052,0.15944540727902945,174,303,66,77,7,28,0.1195840554592721,0.05263157894736842,0.2236842105263158,0.03289473684210526,0.14473684210526316,57.723684210526315,55.0,63.06,120.97435897435898,0.9913344887348353,0.733102253032929,0.0,0.0,425,0.7365684575389948,-0.20500864180919565,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,market_turn_front_runner;ret_rank_jump5_20
rank_market_turn_front_early_entry_shadow_with_late_acceleration,市场转折前排个股,rank_jump_leadership,early_entry_shadow_with_late_acceleration,front runner near market turn,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,89,42,0.371592290328182,0.47191011235955055,1.2699674472330147,0.47191011235955055,0.2696629213483146,36,42,19,20,6,18,0.16853932584269662,0.11904761904761904,0.5238095238095238,0.07142857142857142,0.2619047619047619,50.76190476190476,45.5,56.44736842105263,121.71428571428571,1.0,0.8314606741573034,0.0,0.0,47,0.5280898876404494,-0.24630878186025898,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,market_turn_front_runner;ret_rank_jump5_20
rank_industry_width_front_early_entry_shadow_with_post_20pct,行业宽度刚改善的前排个股,rank_jump_leadership,early_entry_shadow_with_post_20pct,front row when industry width improves,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36727,3489,455,0.12102812644648352,0.13040985955861278,1.077516965581366,0.13040985955861278,0.08053883634279163,233,646,94,131,8,27,0.11808541129263399,0.06153846153846154,0.22637362637362637,0.03076923076923077,0.11428571428571428,64.48131868131868,65.0,72.11395348837209,113.80412371134021,0.9859558612783033,0.6612209802235598,0.0,0.0,3034,0.8695901404413873,-0.17727640763572977,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,industry_width_improving_front_runner;ret20_industry_pctile
rank_industry_width_front_early_entry_shadow_with_post_30pct,行业宽度刚改善的前排个股,rank_jump_leadership,early_entry_shadow_with_post_30pct,front row when industry width improves,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70135,8333,1885,0.20476224424324516,0.22620904836193448,1.1047400325091759,0.22620904836193448,0.12564502580103204,262,784,140,232,8,27,0.08976359054362175,0.03183023872679045,0.13262599469496023,0.007427055702917772,0.03395225464190981,57.07586206896552,51.0,63.4445067264574,108.7491408934708,0.6140645625825033,0.7124684987399496,0.0,0.0,6448,0.7737909516380655,-0.21754119217707146,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,industry_width_improving_front_runner;ret20_industry_pctile
rank_industry_width_front_early_entry_shadow_with_late_acceleration,行业宽度刚改善的前排个股,rank_jump_leadership,early_entry_shadow_with_late_acceleration,front row when industry width improves,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,314,115,0.371592290328182,0.3662420382165605,0.9856018215369962,0.3662420382165605,0.2929936305732484,50,64,20,21,6,20,0.1305732484076433,0.20869565217391303,0.6173913043478261,0.06086956521739131,0.21739130434782608,57.37391304347826,51.0,63.921052631578945,120.55714285714286,0.45222929936305734,0.8184713375796179,0.0,0.0,199,0.6337579617834395,-0.23998828048416665,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,industry_width_improving_front_runner;ret20_industry_pctile
money_down_day_warning_early_entry_shadow_with_post_20pct,下跌日放量警示,money_quality,early_entry_shadow_with_post_20pct,down-day money expansion with weak close,high_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,17450,2617,304,0.121432664756447,0.1161635460450898,0.9566087203807536,0.1161635460450898,0.07145586549484143,252,876,118,172,7,28,0.11004967520061139,0.039473684210526314,0.13815789473684212,0.01644736842105263,0.06907894736842106,68.79276315789474,71.0,76.55319148936171,128.6639344262295,0.9965609476499809,0.6388995032479939,0.0,0.0,2313,0.8838364539549102,-0.16608371429587854,False,True,False,True,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,down_day_money_ratio20;close_location_in_day
money_down_day_warning_early_entry_shadow_with_post_30pct,下跌日放量警示,money_quality,early_entry_shadow_with_post_30pct,down-day money expansion with weak close,high_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,32097,5167,1045,0.20472318285197993,0.20224501645055157,0.9878950377436241,0.20224501645055157,0.11070253532030191,267,909,163,278,8,28,0.10276756338300755,0.022966507177033493,0.09569377990430622,0.005741626794258373,0.02583732057416268,60.95311004784689,58.0,68.36649746192893,112.76709401709402,0.8265918327849816,0.7133733307528547,0.0,0.0,4122,0.7977549835494484,-0.2099286557937523,False,True,False,True,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,down_day_money_ratio20;close_location_in_day
money_down_day_warning_early_entry_shadow_with_late_acceleration,下跌日放量警示,money_quality,early_entry_shadow_with_late_acceleration,down-day money expansion with weak close,high_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,2667,458,146,0.3689538807649044,0.31877729257641924,0.8640030887208436,0.31877729257641924,0.20305676855895197,95,141,46,56,7,24,0.1615720524017467,0.0547945205479452,0.2328767123287671,0.02054794520547945,0.10273972602739725,64.91095890410959,65.0,71.56521739130434,127.70422535211267,0.8165938864628821,0.9148471615720524,0.0,0.0,312,0.6812227074235808,-0.24728591519574367,False,True,False,True,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,down_day_money_ratio20;close_location_in_day
money_pullback_contraction_early_entry_shadow_with_post_20pct,回撤缩量,money_quality,early_entry_shadow_with_post_20pct,pullback contraction with higher low,true_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,3953,409,0.122213765358269,0.10346572223627624,0.846596305522271,0.10346572223627624,0.05514798886921326,234,709,85,105,7,28,0.14242347584113332,0.07090464547677261,0.2273838630806846,0.029339853300733496,0.10268948655256724,71.34963325183374,71.0,81.12972972972973,133.4255319148936,0.9989881102959778,1.0,0.0,0.0,3544,0.8965342777637237,-0.16570669735370974,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,pullback_volume_contraction;higher_low20_flag
money_pullback_contraction_early_entry_shadow_with_post_30pct,回撤缩量,money_quality,early_entry_shadow_with_post_30pct,pullback contraction with higher low,true_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,8541,1581,0.20574877920302956,0.18510713031260975,0.8996754733108235,0.18510713031260975,0.101159114857745,252,815,143,221,7,28,0.11450649806814191,0.024667931688804556,0.11511701454775458,0.008855154965211892,0.043010752688172046,68.37697659709045,70.0,74.66221628838451,112.38947368421053,0.9637044842524295,1.0,0.0,0.0,6960,0.8148928696873903,-0.20540816189045313,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,pullback_volume_contraction;higher_low20_flag
money_pullback_contraction_early_entry_shadow_with_late_acceleration,回撤缩量,money_quality,early_entry_shadow_with_late_acceleration,pullback contraction with higher low,true_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,976,371,0.371592290328182,0.3801229508196721,1.022957043817987,0.3801229508196721,0.22950819672131148,110,160,51,61,7,24,0.1711065573770492,0.05121293800539083,0.22911051212938005,0.02425876010781671,0.11320754716981132,59.886792452830186,58.0,64.20055710306407,111.97093023255815,0.9651639344262295,1.0,0.0,0.0,605,0.6198770491803278,-0.20614394426175503,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,pullback_volume_contraction;higher_low20_flag
money_spike_failed_early_entry_shadow_with_post_20pct,放量后快速跌破,money_quality,early_entry_shadow_with_post_20pct,failed volume spike,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,175,23,0.122213765358269,0.13142857142857142,1.075399084900864,0.13142857142857142,0.08571428571428572,115,150,19,22,7,25,0.09714285714285714,0.13043478260869565,0.391304347826087,0.043478260869565216,0.21739130434782608,71.04347826086956,71.0,78.45454545454545,123.0,0.9885714285714285,0.6971428571428572,0.0,0.0,152,0.8685714285714285,-0.16425824964243954,False,True,False,True,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,volume_spike_failed_5d;money_ratio20
money_spike_failed_early_entry_shadow_with_post_30pct,放量后快速跌破,money_quality,early_entry_shadow_with_post_30pct,failed volume spike,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,339,63,0.20574877920302956,0.18584070796460178,0.903240877950567,0.18584070796460178,0.11504424778761062,157,235,40,46,7,28,0.11504424778761062,0.06349206349206349,0.23809523809523808,0.031746031746031744,0.15873015873015872,62.74603174603175,59.0,66.4,114.18181818181819,0.7935103244837758,0.7433628318584071,0.0,0.0,276,0.8141592920353982,-0.1982333962117679,False,True,False,True,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,volume_spike_failed_5d;money_ratio20
money_spike_failed_early_entry_shadow_with_late_acceleration,放量后快速跌破,money_quality,early_entry_shadow_with_late_acceleration,failed volume spike,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,31,12,0.371592290328182,0.3870967741935484,1.0417244498040397,0.3870967741935484,0.1935483870967742,18,23,9,9,5,9,0.3548387096774194,0.25,0.6666666666666666,0.16666666666666666,0.5,87.66666666666667,92.5,89.9,135.0,0.8064516129032258,0.9032258064516129,0.0,0.0,19,0.6129032258064516,-0.26112643843560013,False,True,False,True,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,volume_spike_failed_5d;money_ratio20
money_rank_ret_rank_early_entry_shadow_with_post_20pct,成交排名跃迁 + 收益排名跃迁,money_quality,early_entry_shadow_with_post_20pct,money rank jump with return rank jump,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,54,8,0.122213765358269,0.14814814814814814,1.2122050876499275,0.14814814814814814,0.037037037037037035,34,39,6,6,7,18,0.18518518518518517,0.375,0.875,0.25,0.75,89.5,97.0,83.6,176.0,1.0,0.46296296296296297,0.0,0.0,46,0.8518518518518519,-0.21583365820569664,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,money_rank_jump_with_ret_rank_jump;ret_rank_jump5_20
money_rank_ret_rank_early_entry_shadow_with_post_30pct,成交排名跃迁 + 收益排名跃迁,money_quality,early_entry_shadow_with_post_30pct,money rank jump with return rank jump,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,35,6,0.20574877920302956,0.17142857142857143,0.8331936261911352,0.17142857142857143,0.17142857142857143,21,22,6,6,5,16,0.17142857142857143,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,80.16666666666667,75.5,82.66666666666667,130.25,0.9714285714285714,0.6285714285714286,0.0,0.0,29,0.8285714285714285,-0.21886617244774337,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,money_rank_jump_with_ret_rank_jump;ret_rank_jump5_20
money_rank_ret_rank_early_entry_shadow_with_late_acceleration,成交排名跃迁 + 收益排名跃迁,money_quality,early_entry_shadow_with_late_acceleration,money rank jump with return rank jump,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,0,0,0.371592290328182,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,money_rank_jump_with_ret_rank_jump;ret_rank_jump5_20
