baseline_id,baseline_scope_type,baseline_scope_key,baseline_denominator_unit,baseline_denominator_definition,baseline_join_key,research_start,research_end,target_definition_version,label_reference_date_rule,stratum_family,stratum_variant,candidate_declared_stratum_role,candidate_declared_lifecycle_stage,candidate_market_regime,candidate_industry_regime,eligible_launch_stratum_event_count,eligible_launch_episode_count,launch_episode_count,distinct_instrument_count,distinct_year_count,distinct_industry_count,future_20pct_high_60d_rate,future_50pct_high_120d_rate,future_50pct_close_120d_rate,future_100pct_high_240d_rate,future_100pct_close_240d_rate,launch_big_winner_primary_rate,launch_false_positive_primary_rate,median_future_max_high_gain_120d,median_future_max_drawdown_60d,median_drawdown_before_50pct_gain,median_time_to_20pct_high_days,median_time_to_50pct_high_days,winner_episode_coverage,winner_episode_covered_count,label_horizon_truncated_rate,observed_reference_overlap_rate,instrument_year_success_rate,positive_unique_instrument_year_count,unique_instrument_year_count,top1_instrument_contribution,top5_instrument_contribution
industry_relative_strength_persistence__same_market_regime_baseline__market_drawdown,same_market_regime_baseline,market_drawdown,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_market_regime_baseline|market_drawdown|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,relative_strength_persistence,industry_relative_strength_persistence,launch_observation_context,pre_20_launch,market_drawdown,ALL,10969,1823,1823,269,7,28,0.30358282432309236,0.14668611541617285,0.13027623302033003,0.0540614458929711,0.0495031452274592,0.14668611541617285,0.35117148327103653,0.18398943069333984,-0.09448819415007159,-0.15374220169576236,64.0,107.0,0.1067427174577307,524,0.0,0.0,0.2770961145194274,271,978,0.008934269304403318,0.041480536056158264
industry_relative_strength_persistence__same_industry_regime_baseline__industry_lagging,same_industry_regime_baseline,industry_lagging,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_industry_regime_baseline|industry_lagging|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,relative_strength_persistence,industry_relative_strength_persistence,launch_observation_context,pre_20_launch,ALL,industry_lagging,14877,2581,2581,275,8,27,0.3016065066881764,0.11897559991933858,0.10775021845802245,0.06318478187806681,0.0582106607514956,0.11897559991933858,0.34704577535793507,0.16686086862906224,-0.09387755697839006,-0.1728395686754971,58.0,117.0,0.11692809126094927,574,0.0,0.0,0.24165341812400637,304,1258,0.009141628016401155,0.04234724742891712
controlled_repair_from_deep_drawdown__all_launch_episode_baseline__ALL,all_launch_episode_baseline,ALL,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,all_launch_episode_baseline|ALL|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,prelaunch_path_quality,controlled_repair_from_deep_drawdown,watchlist_observation_context,watchlist,ALL,ALL,29188,3764,3764,280,8,28,0.30755790050705767,0.14070851034671783,0.12518843360285048,0.07222146087433191,0.06783609702617514,0.14070851034671783,0.3637796354666301,0.1719298336607895,-0.09932662671581105,-0.1729222460129447,57.0,105.0,0.25687512731717255,1261,0.0,0.0,0.33856022808268,475,1403,0.007503083458955735,0.036144991092229684
controlled_repair_from_deep_drawdown__same_launch_family_baseline__prelaunch_path_quality,same_launch_family_baseline,prelaunch_path_quality,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_launch_family_baseline|prelaunch_path_quality|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,prelaunch_path_quality,controlled_repair_from_deep_drawdown,watchlist_observation_context,watchlist,ALL,ALL,1769,1560,1560,250,8,28,0.28151498021481064,0.11249293386093838,0.09892594686263426,0.0497456189937818,0.04522328999434709,0.11249293386093838,0.3702656868287168,0.1605185097920867,-0.09963771605711991,-0.17873894337457252,61.0,123.0,0.03707476064371563,182,0.0,0.0,0.17179215270413573,162,943,0.011871113623516111,0.05031091011871114
controlled_repair_from_deep_drawdown__same_lifecycle_pool_baseline__watchlist,same_lifecycle_pool_baseline,watchlist,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_lifecycle_pool_baseline|watchlist|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,prelaunch_path_quality,controlled_repair_from_deep_drawdown,watchlist_observation_context,watchlist,ALL,ALL,15736,3739,3739,280,8,28,0.27955007625826134,0.12258515505846466,0.10892221657346213,0.060498220640569395,0.05624046771733605,0.12258515505846466,0.3391586171835282,0.162314694754899,-0.09115961013360357,-0.16246305239314002,62.0,112.0,0.17091057241800775,839,0.0,0.0,0.31457431457431456,436,1386,0.00788002033553635,0.037366548042704624
controlled_repair_from_deep_drawdown__same_market_regime_baseline__market_drawdown,same_market_regime_baseline,market_drawdown,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_market_regime_baseline|market_drawdown|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,prelaunch_path_quality,controlled_repair_from_deep_drawdown,watchlist_observation_context,watchlist,market_drawdown,ALL,10969,1823,1823,269,7,28,0.30358282432309236,0.14668611541617285,0.13027623302033003,0.0540614458929711,0.0495031452274592,0.14668611541617285,0.35117148327103653,0.18398943069333984,-0.09448819415007159,-0.15374220169576236,64.0,107.0,0.1067427174577307,524,0.0,0.0,0.2770961145194274,271,978,0.008934269304403318,0.041480536056158264
controlled_repair_from_deep_drawdown__same_industry_regime_baseline__industry_lagging,same_industry_regime_baseline,industry_lagging,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_industry_regime_baseline|industry_lagging|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,prelaunch_path_quality,controlled_repair_from_deep_drawdown,watchlist_observation_context,watchlist,ALL,industry_lagging,14877,2581,2581,275,8,27,0.3016065066881764,0.11897559991933858,0.10775021845802245,0.06318478187806681,0.0582106607514956,0.11897559991933858,0.34704577535793507,0.16686086862906224,-0.09387755697839006,-0.1728395686754971,58.0,117.0,0.11692809126094927,574,0.0,0.0,0.24165341812400637,304,1258,0.009141628016401155,0.04234724742891712
range_tightening_then_expand__all_launch_episode_baseline__ALL,all_launch_episode_baseline,ALL,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,all_launch_episode_baseline|ALL|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,prelaunch_path_quality,range_tightening_then_expand,watchlist_observation_context,watchlist,ALL,ALL,29188,3764,3764,280,8,28,0.30755790050705767,0.14070851034671783,0.12518843360285048,0.07222146087433191,0.06783609702617514,0.14070851034671783,0.3637796354666301,0.1719298336607895,-0.09932662671581105,-0.1729222460129447,57.0,105.0,0.25687512731717255,1261,0.0,0.0,0.33856022808268,475,1403,0.007503083458955735,0.036144991092229684
range_tightening_then_expand__same_launch_family_baseline__prelaunch_path_quality,same_launch_family_baseline,prelaunch_path_quality,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_launch_family_baseline|prelaunch_path_quality|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,prelaunch_path_quality,range_tightening_then_expand,watchlist_observation_context,watchlist,ALL,ALL,1769,1560,1560,250,8,28,0.28151498021481064,0.11249293386093838,0.09892594686263426,0.0497456189937818,0.04522328999434709,0.11249293386093838,0.3702656868287168,0.1605185097920867,-0.09963771605711991,-0.17873894337457252,61.0,123.0,0.03707476064371563,182,0.0,0.0,0.17179215270413573,162,943,0.011871113623516111,0.05031091011871114
range_tightening_then_expand__same_lifecycle_pool_baseline__watchlist,same_lifecycle_pool_baseline,watchlist,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_lifecycle_pool_baseline|watchlist|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,prelaunch_path_quality,range_tightening_then_expand,watchlist_observation_context,watchlist,ALL,ALL,15736,3739,3739,280,8,28,0.27955007625826134,0.12258515505846466,0.10892221657346213,0.060498220640569395,0.05624046771733605,0.12258515505846466,0.3391586171835282,0.162314694754899,-0.09115961013360357,-0.16246305239314002,62.0,112.0,0.17091057241800775,839,0.0,0.0,0.31457431457431456,436,1386,0.00788002033553635,0.037366548042704624
range_tightening_then_expand__same_market_regime_baseline__market_drawdown,same_market_regime_baseline,market_drawdown,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_market_regime_baseline|market_drawdown|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,prelaunch_path_quality,range_tightening_then_expand,watchlist_observation_context,watchlist,market_drawdown,ALL,10969,1823,1823,269,7,28,0.30358282432309236,0.14668611541617285,0.13027623302033003,0.0540614458929711,0.0495031452274592,0.14668611541617285,0.35117148327103653,0.18398943069333984,-0.09448819415007159,-0.15374220169576236,64.0,107.0,0.1067427174577307,524,0.0,0.0,0.2770961145194274,271,978,0.008934269304403318,0.041480536056158264
range_tightening_then_expand__same_industry_regime_baseline__industry_lagging,same_industry_regime_baseline,industry_lagging,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_industry_regime_baseline|industry_lagging|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,prelaunch_path_quality,range_tightening_then_expand,watchlist_observation_context,watchlist,ALL,industry_lagging,14877,2581,2581,275,8,27,0.3016065066881764,0.11897559991933858,0.10775021845802245,0.06318478187806681,0.0582106607514956,0.11897559991933858,0.34704577535793507,0.16686086862906224,-0.09387755697839006,-0.1728395686754971,58.0,117.0,0.11692809126094927,574,0.0,0.0,0.24165341812400637,304,1258,0.009141628016401155,0.04234724742891712
first_near_limit_upper_close__all_launch_episode_baseline__ALL,all_launch_episode_baseline,ALL,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,all_launch_episode_baseline|ALL|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,diagnostic_context,sparse_strong_day_node,ALL,ALL,29188,3764,3764,280,8,28,0.30755790050705767,0.14070851034671783,0.12518843360285048,0.07222146087433191,0.06783609702617514,0.14070851034671783,0.3637796354666301,0.1719298336607895,-0.09932662671581105,-0.1729222460129447,57.0,105.0,0.25687512731717255,1261,0.0,0.0,0.33856022808268,475,1403,0.007503083458955735,0.036144991092229684
first_near_limit_upper_close__same_launch_family_baseline__sparse_strong_day_lifecycle_node,same_launch_family_baseline,sparse_strong_day_lifecycle_node,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_launch_family_baseline|sparse_strong_day_lifecycle_node|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,diagnostic_context,sparse_strong_day_node,ALL,ALL,2892,2186,2186,278,8,28,0.3409405255878285,0.16217150760719226,0.14349930843706776,0.08022130013831259,0.07641770401106501,0.16217150760719226,0.3962655601659751,0.1921103328913868,-0.10980559061386552,-0.18697565321473447,50.0,100.0,0.081686697901813,401,0.0,0.0,0.25849212924606463,312,1207,0.008298755186721992,0.03941908713692946
first_near_limit_upper_close__same_lifecycle_pool_baseline__sparse_strong_day_node,same_lifecycle_pool_baseline,sparse_strong_day_node,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_lifecycle_pool_baseline|sparse_strong_day_node|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,diagnostic_context,sparse_strong_day_node,ALL,ALL,2892,2186,2186,278,8,28,0.3409405255878285,0.16217150760719226,0.14349930843706776,0.08022130013831259,0.07641770401106501,0.16217150760719226,0.3962655601659751,0.1921103328913868,-0.10980559061386552,-0.18697565321473447,50.0,100.0,0.081686697901813,401,0.0,0.0,0.25849212924606463,312,1207,0.008298755186721992,0.03941908713692946
first_near_limit_upper_close__same_market_regime_baseline__market_trend_on,same_market_regime_baseline,market_trend_on,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_market_regime_baseline|market_trend_on|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,diagnostic_context,sparse_strong_day_node,market_trend_on,ALL,10402,1850,1850,273,7,28,0.34877908094597193,0.16525668140742164,0.14602960969044415,0.09834647183233994,0.09200153816573736,0.16525668140742164,0.36281484329936553,0.18640106706242832,-0.10263154509985506,-0.17869819954185262,47.0,102.0,0.12446526787533102,611,0.0,0.0,0.23249783923941228,269,1157,0.008267640838300326,0.04076139203999231
first_near_limit_upper_close__same_industry_regime_baseline__industry_sync_on,same_industry_regime_baseline,industry_sync_on,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_industry_regime_baseline|industry_sync_on|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,diagnostic_context,sparse_strong_day_node,ALL,industry_sync_on,8731,1619,1619,277,8,27,0.32711029664414154,0.17626846867483678,0.1540487916618944,0.0978123926239835,0.09334555033787653,0.17626846867483678,0.40109953040888785,0.1764705790688741,-0.11242606555466739,-0.18129768144291658,50.0,95.0,0.11977999592585048,588,0.0,0.0,0.24084249084249085,263,1092,0.010537166418508761,0.0476463177184744
strong_body_day_node__all_launch_episode_baseline__ALL,all_launch_episode_baseline,ALL,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,all_launch_episode_baseline|ALL|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,sparse_strong_day_lifecycle_node,strong_body_day_node,addon_context_deferred,sparse_strong_day_node,ALL,ALL,29188,3764,3764,280,8,28,0.30755790050705767,0.14070851034671783,0.12518843360285048,0.07222146087433191,0.06783609702617514,0.14070851034671783,0.3637796354666301,0.1719298336607895,-0.09932662671581105,-0.1729222460129447,57.0,105.0,0.25687512731717255,1261,0.0,0.0,0.33856022808268,475,1403,0.007503083458955735,0.036144991092229684
strong_body_day_node__same_launch_family_baseline__sparse_strong_day_lifecycle_node,same_launch_family_baseline,sparse_strong_day_lifecycle_node,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_launch_family_baseline|sparse_strong_day_lifecycle_node|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,sparse_strong_day_lifecycle_node,strong_body_day_node,addon_context_deferred,sparse_strong_day_node,ALL,ALL,2892,2186,2186,278,8,28,0.3409405255878285,0.16217150760719226,0.14349930843706776,0.08022130013831259,0.07641770401106501,0.16217150760719226,0.3962655601659751,0.1921103328913868,-0.10980559061386552,-0.18697565321473447,50.0,100.0,0.081686697901813,401,0.0,0.0,0.25849212924606463,312,1207,0.008298755186721992,0.03941908713692946
strong_body_day_node__same_lifecycle_pool_baseline__sparse_strong_day_node,same_lifecycle_pool_baseline,sparse_strong_day_node,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_lifecycle_pool_baseline|sparse_strong_day_node|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,sparse_strong_day_lifecycle_node,strong_body_day_node,addon_context_deferred,sparse_strong_day_node,ALL,ALL,2892,2186,2186,278,8,28,0.3409405255878285,0.16217150760719226,0.14349930843706776,0.08022130013831259,0.07641770401106501,0.16217150760719226,0.3962655601659751,0.1921103328913868,-0.10980559061386552,-0.18697565321473447,50.0,100.0,0.081686697901813,401,0.0,0.0,0.25849212924606463,312,1207,0.008298755186721992,0.03941908713692946
strong_body_day_node__same_market_regime_baseline__market_drawdown,same_market_regime_baseline,market_drawdown,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_market_regime_baseline|market_drawdown|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,sparse_strong_day_lifecycle_node,strong_body_day_node,addon_context_deferred,sparse_strong_day_node,market_drawdown,ALL,10969,1823,1823,269,7,28,0.30358282432309236,0.14668611541617285,0.13027623302033003,0.0540614458929711,0.0495031452274592,0.14668611541617285,0.35117148327103653,0.18398943069333984,-0.09448819415007159,-0.15374220169576236,64.0,107.0,0.1067427174577307,524,0.0,0.0,0.2770961145194274,271,978,0.008934269304403318,0.041480536056158264
strong_body_day_node__same_industry_regime_baseline__industry_lagging,same_industry_regime_baseline,industry_lagging,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_industry_regime_baseline|industry_lagging|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,sparse_strong_day_lifecycle_node,strong_body_day_node,addon_context_deferred,sparse_strong_day_node,ALL,industry_lagging,14877,2581,2581,275,8,27,0.3016065066881764,0.11897559991933858,0.10775021845802245,0.06318478187806681,0.0582106607514956,0.11897559991933858,0.34704577535793507,0.16686086862906224,-0.09387755697839006,-0.1728395686754971,58.0,117.0,0.11692809126094927,574,0.0,0.0,0.24165341812400637,304,1258,0.009141628016401155,0.04234724742891712
post_20_relative_strength_context__all_launch_episode_baseline__ALL,all_launch_episode_baseline,ALL,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,all_launch_episode_baseline|ALL|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,post_20_30_or_late_continuation_context,post_20_relative_strength_context,hold_continuation_context,post_20_30_continuation,ALL,ALL,29188,3764,3764,280,8,28,0.30755790050705767,0.14070851034671783,0.12518843360285048,0.07222146087433191,0.06783609702617514,0.14070851034671783,0.3637796354666301,0.1719298336607895,-0.09932662671581105,-0.1729222460129447,57.0,105.0,0.25687512731717255,1261,0.0,0.0,0.33856022808268,475,1403,0.007503083458955735,0.036144991092229684
post_20_relative_strength_context__same_launch_family_baseline__post_20_30_or_late_continuation_context,same_launch_family_baseline,post_20_30_or_late_continuation_context,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_launch_family_baseline|post_20_30_or_late_continuation_context|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,post_20_30_or_late_continuation_context,post_20_relative_strength_context,hold_continuation_context,post_20_30_continuation,ALL,ALL,2072,1534,1534,274,8,28,0.361003861003861,0.1751930501930502,0.15685328185328185,0.09893822393822393,0.09218146718146718,0.1751930501930502,0.45125482625482627,0.18876021852994196,-0.12485103486304228,-0.2023299933814776,43.0,92.5,0.06926054186188633,340,0.0,0.0,0.2333019755409219,248,1063,0.008687258687258687,0.041505791505791506
post_20_relative_strength_context__same_lifecycle_pool_baseline__post_20_30_continuation,same_lifecycle_pool_baseline,post_20_30_continuation,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_lifecycle_pool_baseline|post_20_30_continuation|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,post_20_30_or_late_continuation_context,post_20_relative_strength_context,hold_continuation_context,post_20_30_continuation,ALL,ALL,1470,1470,1470,274,8,28,0.3408163265306122,0.16394557823129252,0.14421768707482993,0.0891156462585034,0.08299319727891157,0.16394557823129252,0.4340136054421769,0.18391602032260768,-0.11610046804627838,-0.19125496833897176,47.0,92.0,0.0472601344469342,232,0.0,0.0,0.22266401590457258,224,1006,0.008843537414965987,0.04217687074829932
post_20_relative_strength_context__same_market_regime_baseline__market_trend_on,same_market_regime_baseline,market_trend_on,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_market_regime_baseline|market_trend_on|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,post_20_30_or_late_continuation_context,post_20_relative_strength_context,hold_continuation_context,post_20_30_continuation,market_trend_on,ALL,10402,1850,1850,273,7,28,0.34877908094597193,0.16525668140742164,0.14602960969044415,0.09834647183233994,0.09200153816573736,0.16525668140742164,0.36281484329936553,0.18640106706242832,-0.10263154509985506,-0.17869819954185262,47.0,102.0,0.12446526787533102,611,0.0,0.0,0.23249783923941228,269,1157,0.008267640838300326,0.04076139203999231
post_20_relative_strength_context__same_industry_regime_baseline__industry_lagging,same_industry_regime_baseline,industry_lagging,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_industry_regime_baseline|industry_lagging|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,post_20_30_or_late_continuation_context,post_20_relative_strength_context,hold_continuation_context,post_20_30_continuation,ALL,industry_lagging,14877,2581,2581,275,8,27,0.3016065066881764,0.11897559991933858,0.10775021845802245,0.06318478187806681,0.0582106607514956,0.11897559991933858,0.34704577535793507,0.16686086862906224,-0.09387755697839006,-0.1728395686754971,58.0,117.0,0.11692809126094927,574,0.0,0.0,0.24165341812400637,304,1258,0.009141628016401155,0.04234724742891712
late_acceleration_context__all_launch_episode_baseline__ALL,all_launch_episode_baseline,ALL,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,all_launch_episode_baseline|ALL|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,post_20_30_or_late_continuation_context,late_acceleration_context,addon_context_deferred,late_acceleration,ALL,ALL,29188,3764,3764,280,8,28,0.30755790050705767,0.14070851034671783,0.12518843360285048,0.07222146087433191,0.06783609702617514,0.14070851034671783,0.3637796354666301,0.1719298336607895,-0.09932662671581105,-0.1729222460129447,57.0,105.0,0.25687512731717255,1261,0.0,0.0,0.33856022808268,475,1403,0.007503083458955735,0.036144991092229684
late_acceleration_context__same_launch_family_baseline__post_20_30_or_late_continuation_context,same_launch_family_baseline,post_20_30_or_late_continuation_context,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_launch_family_baseline|post_20_30_or_late_continuation_context|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,post_20_30_or_late_continuation_context,late_acceleration_context,addon_context_deferred,late_acceleration,ALL,ALL,2072,1534,1534,274,8,28,0.361003861003861,0.1751930501930502,0.15685328185328185,0.09893822393822393,0.09218146718146718,0.1751930501930502,0.45125482625482627,0.18876021852994196,-0.12485103486304228,-0.2023299933814776,43.0,92.5,0.06926054186188633,340,0.0,0.0,0.2333019755409219,248,1063,0.008687258687258687,0.041505791505791506
late_acceleration_context__same_lifecycle_pool_baseline__late_acceleration,same_lifecycle_pool_baseline,late_acceleration,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_lifecycle_pool_baseline|late_acceleration|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,post_20_30_or_late_continuation_context,late_acceleration_context,addon_context_deferred,late_acceleration,ALL,ALL,602,602,602,230,7,28,0.41029900332225916,0.2026578073089701,0.1877076411960133,0.12292358803986711,0.11461794019933555,0.2026578073089701,0.49335548172757476,0.20945978035275936,-0.14593646906175917,-0.2542995927313075,33.0,94.0,0.024444897127724588,120,0.0,0.0,0.2222222222222222,112,504,0.011627906976744186,0.053156146179401995
late_acceleration_context__same_market_regime_baseline__market_trend_on,same_market_regime_baseline,market_trend_on,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_market_regime_baseline|market_trend_on|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,post_20_30_or_late_continuation_context,late_acceleration_context,addon_context_deferred,late_acceleration,market_trend_on,ALL,10402,1850,1850,273,7,28,0.34877908094597193,0.16525668140742164,0.14602960969044415,0.09834647183233994,0.09200153816573736,0.16525668140742164,0.36281484329936553,0.18640106706242832,-0.10263154509985506,-0.17869819954185262,47.0,102.0,0.12446526787533102,611,0.0,0.0,0.23249783923941228,269,1157,0.008267640838300326,0.04076139203999231
late_acceleration_context__same_industry_regime_baseline__industry_sync_on,same_industry_regime_baseline,industry_sync_on,launch_stratum_event_id,eligible launch_stratum_event rows in research period with valid label horizon,same_industry_regime_baseline|industry_sync_on|stratum_effective_next_open|2017-01-01|2024-12-31,2017-01-01,2024-12-31,p0_7_stratum_effective_next_open_v1,stratum_effective_date_next_open,post_20_30_or_late_continuation_context,late_acceleration_context,addon_context_deferred,late_acceleration,ALL,industry_sync_on,8731,1619,1619,277,8,27,0.32711029664414154,0.17626846867483678,0.1540487916618944,0.0978123926239835,0.09334555033787653,0.17626846867483678,0.40109953040888785,0.1764705790688741,-0.11242606555466739,-0.18129768144291658,50.0,95.0,0.11977999592585048,588,0.0,0.0,0.24084249084249085,263,1092,0.010537166418508761,0.0476463177184744
