library_id,ordinal,feature_name,expression,expression_sha256,source,status
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,41,RESI30,"Resi($close, 30)/$close",a17851acc644abf082ef3e74b41ce226fad10cb48e786ffd8d73d517b0b91049,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,42,RESI60,"Resi($close, 60)/$close",50051ca8b85cbe52647bb05aec7a67628a90929de64f5207625f0a53824bc9b1,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,43,MAX5,"Max($high, 5)/$close",cab1ba3448f53d21d8a693bfba6a9e7c799303f823197e36d6530e7b9f3532a0,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,44,MAX10,"Max($high, 10)/$close",3be9226328f32a13672f4dc45ce6027c82db9d10050e28fd938aec61e1b08777,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,45,MAX20,"Max($high, 20)/$close",2975ec4c4ab76d8c57062d2e46c0b20490bb3e2f073ca58d104ed16c182f7cda,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,46,MAX30,"Max($high, 30)/$close",90a7ad7e69618df60b452d9616af7966c6eb621453eaf3351c43a74217619d14,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,47,MAX60,"Max($high, 60)/$close",6e4bc0d37baf8adb1ae4b7245b516cd5a6ee637a6852643f64b5143895d99dd1,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,48,MIN5,"Min($low, 5)/$close",9b6b57df2e70a34e40971019f70b68c1296832318c0bfd4b6985bde9583d98f4,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,49,MIN10,"Min($low, 10)/$close",c07241d7275603d49fadc88809f69581b143667286201aa26293cbc1c638b98b,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,50,MIN20,"Min($low, 20)/$close",ffff573d6f9a52125c7728167bcb8afdbfbea60413e5bb71b15d5a4410dce23b,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,51,MIN30,"Min($low, 30)/$close",6fbf02009edc97e01a0eb2b395b1074226c27676e112a3c3c1752c832d56e798,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,52,MIN60,"Min($low, 60)/$close",1e701f90311456194ab105e227bb64ea0837b4e9dba2984bb9362c6170bcee71,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,53,QTLU5,"Quantile($close, 5, 0.8)/$close",6805e35d5aeff5e9ac7e4b85cb36b7f992aba7df7ba45f8f1a347b1b24c7d11f,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,54,QTLU10,"Quantile($close, 10, 0.8)/$close",deeef4e56688888aba464d3937a9caa5df2cfc2f6e0e25a188e6247d05a3852c,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,55,QTLU20,"Quantile($close, 20, 0.8)/$close",7d8b9ea8b789fbdcc05b5b3e137eb147fa8a1742f09fd67fa13652c6d02f4dce,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,56,QTLU30,"Quantile($close, 30, 0.8)/$close",61575c5aa25d584b78682ca77015435fba1c9217995226e77b1512e115aa863c,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,57,QTLU60,"Quantile($close, 60, 0.8)/$close",0edde7d8a97758de10f8c68bcfd7e6456e59d3630d630e02bd7400840167d4f5,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,58,QTLD5,"Quantile($close, 5, 0.2)/$close",1a0ef4589fcf406ba0b638b53be4723cd448c4a73703b93919419eaa051bc740,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,59,QTLD10,"Quantile($close, 10, 0.2)/$close",ec4e09ffa2f71a612653b19c256c7abffe78305d2ff95e0f8bec556080855f11,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,60,QTLD20,"Quantile($close, 20, 0.2)/$close",77c0be8f0323fb4c762e075bc2bb2a5aa3faf975ba3bd9fe18fea0f6d55718ca,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,61,QTLD30,"Quantile($close, 30, 0.2)/$close",231923e42a52cccb468fa3c50b25dfa7d0f2a113391af4c835c2088343e10fb2,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,62,QTLD60,"Quantile($close, 60, 0.2)/$close",ae0d898e75e256cc3a311831f3cacd44bf5bf4d1a128c07410514245dc507419,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,63,RANK5,"Rank($close, 5)",43c7729ef196b4f2da81be7d801c1a4602f2efad5b9b8700a119cdfcdee1934c,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,64,RANK10,"Rank($close, 10)",9e4391fe2e3554a45ef847cf121ecc5a939c8326ffc4ef0e7d1ad069b7a00556,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,65,RANK20,"Rank($close, 20)",1dccc02d41ab2c14a2723154e6cf9711bf7b625574437a05cfd06cea9c57d5e6,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,66,RANK30,"Rank($close, 30)",5efe87ba1954c119b388f10bc5a8a1c4948eb6ce204f85722412c9786c72d331,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,67,RANK60,"Rank($close, 60)",b7a7418bf317c50569bb9579e18e5b3e790d1d438c15d79b9f93ada677d94b2c,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,68,RSV5,"($close-Min($low, 5))/(Max($high, 5)-Min($low, 5)+1e-12)",fc01996af1be2b798cb37b0cd8fee7812b56754ea1c447e5ee39035e6486ba7b,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,69,RSV10,"($close-Min($low, 10))/(Max($high, 10)-Min($low, 10)+1e-12)",1d7c5e3ae79bc101d861f1e1a3c6a112802396042ad1fceb35b67e1cd70f6c7e,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,70,RSV20,"($close-Min($low, 20))/(Max($high, 20)-Min($low, 20)+1e-12)",8f0612c18858ad8fffa23701020b20ff6fd1ee20a4833d4dda5b0ed7e3ebed5b,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,71,RSV30,"($close-Min($low, 30))/(Max($high, 30)-Min($low, 30)+1e-12)",07930468b6ce73b6e95956b239ebc8a9d18d0a7d4cf695a6311025f4e25a747d,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,72,RSV60,"($close-Min($low, 60))/(Max($high, 60)-Min($low, 60)+1e-12)",d282ab1d2e2dbe814485c61435303f1dc6a22a057797ae928161fb280c78c7aa,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,73,IMAX5,"IdxMax($high, 5)/5",8fc980f2c47c73044efaac4046a07a6811b2299f05a181def3063e70eed881b4,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,74,IMAX10,"IdxMax($high, 10)/10",d22da27d2e5e92a1f799341fc91bbfb1d2d7eec7c32c3d9b3dbc512435088cc8,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,75,IMAX20,"IdxMax($high, 20)/20",37f369bc6627e8ac6aa40b6a2a70789d823df3212f18ecded221c05b118f7f47,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,76,IMAX30,"IdxMax($high, 30)/30",672955ec4ea2fef9e61f66e7eaaad1c308f761aa3a3f93740091c0686b434583,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,77,IMAX60,"IdxMax($high, 60)/60",11a70d33bb98909f48510d4aac717d6ce2466089d0fc67bb6900bc889a688ee5,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,78,IMIN5,"IdxMin($low, 5)/5",1475146785dd520885c89f25d1a79c18f5eeff2f28d1d0fb86af36051e9009e7,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,79,IMIN10,"IdxMin($low, 10)/10",0788cb35d4ecb3e7793572c3d4541095e36ef28a358a838a8b94f2bbdca88758,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,80,IMIN20,"IdxMin($low, 20)/20",429fd2180723b07b37d54340584cdf3e08f331d1ef5dcffac9a9d4a8375080b8,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,81,IMIN30,"IdxMin($low, 30)/30",6a10e47e99cde35905bfb26948fe6df262b26e2e69eae023c69594a2394ee157,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,82,IMIN60,"IdxMin($low, 60)/60",03971abdfae2584099ec55156da9c7f517dc5cecbee4994ced8af509c45a8c6a,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,83,IMXD5,"(IdxMax($high, 5)-IdxMin($low, 5))/5",5beb8461915cdf310aeb5a6407a7749e930fecef2d430d5f83c4ed3298956561,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,84,IMXD10,"(IdxMax($high, 10)-IdxMin($low, 10))/10",4aeea74c36d59ad69b831935797123730728abf0f36168471e2752ba3e3fafcd,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,85,IMXD20,"(IdxMax($high, 20)-IdxMin($low, 20))/20",e6a2bf172551f15db02109a6dae8b2003e0d70d451393af9217badf4abbf1c63,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,86,IMXD30,"(IdxMax($high, 30)-IdxMin($low, 30))/30",feda8ffebcf533a30bf17fe544807aa6575d48c06d5c968fce3009d017ff0812,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,87,IMXD60,"(IdxMax($high, 60)-IdxMin($low, 60))/60",c3635f18c82c80bc37cd5d5b6df7fe400fcf0767ea6419853b495adb5f3f1be5,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,88,CORR5,"Corr($close, Log($volume+1), 5)",26e48b536866b18a678a7409c60f1d7ea563617917cc81c69105c53220030ef3,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,89,CORR10,"Corr($close, Log($volume+1), 10)",5ee60a76349c28250e1264c27d7911bf3f3477e8cc2f3c41c43dc9503e048aea,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,90,CORR20,"Corr($close, Log($volume+1), 20)",b2bf16d41e691b996a73e86847c50434760df24b016e1587ba53993dfc8fcf6d,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,91,CORR30,"Corr($close, Log($volume+1), 30)",f959339b7a4653347278fae761b76f1918861fb1cc0e6d79b174f18fabfa2067,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,92,CORR60,"Corr($close, Log($volume+1), 60)",73c6bdaf433d244a575c33ccd9b51e20ef17654cec98d57f4872e325a84fdfc0,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,93,CORD5,"Corr($close/Ref($close,1), Log($volume/Ref($volume, 1)+1), 5)",ea1c7fa68adf40b863cb662b10f150747593c8cc8b237b30bfdd1fcb6c7cc7f6,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,94,CORD10,"Corr($close/Ref($close,1), Log($volume/Ref($volume, 1)+1), 10)",310fbc9a8b517f3106ab1b40ecc6b6cf687c61d03531cded6776843e9e1701c9,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,95,CORD20,"Corr($close/Ref($close,1), Log($volume/Ref($volume, 1)+1), 20)",1e90455fe07a6aac2984a22a5a8a8e226c70739cdcdbb1281d8f3aba0e9da67c,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,96,CORD30,"Corr($close/Ref($close,1), Log($volume/Ref($volume, 1)+1), 30)",bf293312f3ae8e7a96b130fd05edb12e6e53760f9a7e8e6d609f39105c26946d,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,97,CORD60,"Corr($close/Ref($close,1), Log($volume/Ref($volume, 1)+1), 60)",8d87d942e69b74c103b777ef2555680b7c999dcef4cd86b9358138ceb973497e,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,98,CNTP5,"Mean($close>Ref($close, 1), 5)",f37c24e841beb9aa85811264788f46d522e8e19c33391018948bfa2a8f24f4d3,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,99,CNTP10,"Mean($close>Ref($close, 1), 10)",530919105b2b743dccbaed429466ac06bc515504cffdc75f3c0e5958fc9a7fa3,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,100,CNTP20,"Mean($close>Ref($close, 1), 20)",9b99f640fbcb1cdd5c64b4bdf243b9f7f666c4f97b5cd975e081087728bfb16f,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,101,CNTP30,"Mean($close>Ref($close, 1), 30)",ea6eeac1f1b894d0aa80b8031612a68253372c4a48a186ad90a3483268098488,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,102,CNTP60,"Mean($close>Ref($close, 1), 60)",db5bea980eb807f86af52347d09f3b5a99cb3941f79ba8aefc3a50d2b5249983,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,103,CNTN5,"Mean($close<Ref($close, 1), 5)",18616438f83b6dfbd8d207c88895c8d02bf93766eb9801ed350cfdda8f1340b6,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,104,CNTN10,"Mean($close<Ref($close, 1), 10)",cb12c8bc47bbdce3243b71bd82ad507862a8cab4f99dacc294ccb92a61785b9c,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,105,CNTN20,"Mean($close<Ref($close, 1), 20)",ccb5a5a86498fdacf3e497e87745c2ab8620259c59ec4d24f1d11e6934b58c63,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,106,CNTN30,"Mean($close<Ref($close, 1), 30)",13f756c2185c8242169957007cac40fa2a985d91875e1bb4d77bfbe0d58a8693,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,107,CNTN60,"Mean($close<Ref($close, 1), 60)",8c572c1badd07ecc1b91d2ec14638df2905110f0d945079d4e1a35c54aff5eb1,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,108,CNTD5,"Mean($close>Ref($close, 1), 5)-Mean($close<Ref($close, 1), 5)",dd678ad0a14084cbad0a55b27dd54a674edb128d112c57333ecf629c49e807de,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,109,CNTD10,"Mean($close>Ref($close, 1), 10)-Mean($close<Ref($close, 1), 10)",b67d1651608d49edf5a78a4c187e9b6ecbbf6c8612942049d137650f1c1ae959,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,110,CNTD20,"Mean($close>Ref($close, 1), 20)-Mean($close<Ref($close, 1), 20)",78d7419e7f77ab1c97d960487afe5d3374b47915eb847b9ca2bfb7918f146cf7,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,111,CNTD30,"Mean($close>Ref($close, 1), 30)-Mean($close<Ref($close, 1), 30)",dff6819636463def52e76f07dc06a2d0edb4c5b8a57df57b892778dbe2b92e0b,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,112,CNTD60,"Mean($close>Ref($close, 1), 60)-Mean($close<Ref($close, 1), 60)",7786413f43556b931eb90f4a36dfbe7d69669e870e9c81c760d0e9c94a84149d,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,113,SUMP5,"Sum(Greater($close-Ref($close, 1), 0), 5)/(Sum(Abs($close-Ref($close, 1)), 5)+1e-12)",e0bc506089586aaa6a955089e6f3a17da32d2569d091f6a6b67c1c099310eafb,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,114,SUMP10,"Sum(Greater($close-Ref($close, 1), 0), 10)/(Sum(Abs($close-Ref($close, 1)), 10)+1e-12)",72483c57886701920d0728ac2a1bd3370c0078ab506ef27a8acc970a3388d752,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,115,SUMP20,"Sum(Greater($close-Ref($close, 1), 0), 20)/(Sum(Abs($close-Ref($close, 1)), 20)+1e-12)",65e9025aaea0f837fd5eeabdb009628afc9d81e6c641daa420e4b46b76884912,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,116,SUMP30,"Sum(Greater($close-Ref($close, 1), 0), 30)/(Sum(Abs($close-Ref($close, 1)), 30)+1e-12)",e014f381c04729fe45eced3e211e97209fbf63553bd9f96fafe9f17a260bf201,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,117,SUMP60,"Sum(Greater($close-Ref($close, 1), 0), 60)/(Sum(Abs($close-Ref($close, 1)), 60)+1e-12)",50ca546ef06ef8d03e86a27f76278d4edc3644e9b0b974976ac9ff6e6299c28e,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,118,SUMN5,"Sum(Greater(Ref($close, 1)-$close, 0), 5)/(Sum(Abs($close-Ref($close, 1)), 5)+1e-12)",0aab06dc1c3b3cc5b78460c89a3680e3b73f8c1acd0c9438d2a1ff0a76713a1b,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,119,SUMN10,"Sum(Greater(Ref($close, 1)-$close, 0), 10)/(Sum(Abs($close-Ref($close, 1)), 10)+1e-12)",14528a871191cb272df4e4a03b3f17c0b477d844baf397a5c0de2530a360c5be,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,120,SUMN20,"Sum(Greater(Ref($close, 1)-$close, 0), 20)/(Sum(Abs($close-Ref($close, 1)), 20)+1e-12)",7c9bdfa2eabe77888e6f4bdda5b264c03d2f6b643343f9040af713c8a6e78827,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,121,SUMN30,"Sum(Greater(Ref($close, 1)-$close, 0), 30)/(Sum(Abs($close-Ref($close, 1)), 30)+1e-12)",5f572204e5ed3319bc4d6ce3e4c7cc52bc793e90b2e7096fc276af114ed8196b,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A157_QLIB_NO_VWAP_REGISTERED_ADAPTATION,122,SUMN60,"Sum(Greater(Ref($close, 1)-$close, 0), 60)/(Sum(Abs($close-Ref($close, 1)), 60)+1e-12)",06e5667adddb69c6d3708265b11ea2cd17c5494b5badd2261f0e6451c1d4a5f8,qlib.contrib.data.loader.Alpha158DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
