primitive_seed_id,token,token_type,token_source,mapped_formula_component,asof_rule,coverage_status,unmapped_token_count,context_slice_only_token_count,raw_numeric_threshold_token_count,leaf_or_tree_token_count,fold_id,oof_support_count,oof_weighted_support,token_coverage_pass,pass
E10C_SEED_9a5bd5bb93ccc5a9,market_volatility_regime <= train_q35_40 and volume_price_divergence_10 <= train_q75_80 and close_over_max_high_20 <= train_q95_100,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and volume_price_divergence_10 <= train_q75_80 and close_over_max_high_20 <= train_q95_100,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2022,1,0.7052929487109297,False,False
E10C_SEED_9a5bd5bb93ccc5a9,market_volatility_regime <= train_q35_40 and volume_price_divergence_10 <= train_q75_80 and close_over_max_high_20 <= train_q95_100,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and volume_price_divergence_10 <= train_q75_80 and close_over_max_high_20 <= train_q95_100,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,872,773.5917294936564,True,True
E10C_SEED_b855173eca24ce65,prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20 and atr20_pct_market_rank <= train_q50_55,quantile_bucket_formula,frozen_path_pattern,prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20 and atr20_pct_market_rank <= train_q50_55,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,868,797.2452583605357,True,True
E10C_SEED_b855173eca24ce65,prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20 and atr20_pct_market_rank <= train_q50_55,quantile_bucket_formula,frozen_path_pattern,prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20 and atr20_pct_market_rank <= train_q50_55,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,350,368.4177997391147,True,True
E10C_SEED_b855173eca24ce65,prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20 and atr20_pct_market_rank <= train_q50_55,quantile_bucket_formula,frozen_path_pattern,prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20 and atr20_pct_market_rank <= train_q50_55,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,289,306.44096338411464,True,True
E10C_SEED_87f9f10b66423590,volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95 and industry_relative_strength_vs_market_60d <= train_q40_45,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95 and industry_relative_strength_vs_market_60d <= train_q40_45,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,709,643.1955045436187,True,True
E10C_SEED_87f9f10b66423590,volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95 and industry_relative_strength_vs_market_60d <= train_q40_45,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95 and industry_relative_strength_vs_market_60d <= train_q40_45,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,730,521.3552682151851,True,True
E10C_SEED_87f9f10b66423590,volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95 and industry_relative_strength_vs_market_60d <= train_q40_45,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95 and industry_relative_strength_vs_market_60d <= train_q40_45,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,152,124.63250412689493,True,True
E10C_SEED_e675f1cdb32dae77,market_volatility_regime <= train_q35_40 and volume_price_divergence_10 <= train_q75_80 and close_over_max_high_20 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and volume_price_divergence_10 <= train_q75_80 and close_over_max_high_20 <= train_q90_95,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
E10C_SEED_e675f1cdb32dae77,market_volatility_regime <= train_q35_40 and volume_price_divergence_10 <= train_q75_80 and close_over_max_high_20 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and volume_price_divergence_10 <= train_q75_80 and close_over_max_high_20 <= train_q90_95,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2022,1,0.7052929487109297,False,False
E10C_SEED_e675f1cdb32dae77,market_volatility_regime <= train_q35_40 and volume_price_divergence_10 <= train_q75_80 and close_over_max_high_20 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and volume_price_divergence_10 <= train_q75_80 and close_over_max_high_20 <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,774,686.9662585749309,True,True
E10C_SEED_3fa6fe122169a98e,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and money_over_mean_5 >= train_q30_35,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and money_over_mean_5 >= train_q30_35,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
E10C_SEED_3fa6fe122169a98e,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and money_over_mean_5 >= train_q30_35,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and money_over_mean_5 >= train_q30_35,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,66,63.731715443155835,True,True
E10C_SEED_3fa6fe122169a98e,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and money_over_mean_5 >= train_q30_35,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and money_over_mean_5 >= train_q30_35,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,676,651.7202587645361,True,True
E10C_SEED_d849d52e0e224b2c,market_volatility_regime <= train_q30_35 and volume_price_divergence_10 <= train_q85_90 and close_over_ma_5 >= train_q10_15,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q30_35 and volume_price_divergence_10 <= train_q85_90 and close_over_ma_5 >= train_q10_15,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
E10C_SEED_d849d52e0e224b2c,market_volatility_regime <= train_q30_35 and volume_price_divergence_10 <= train_q85_90 and close_over_ma_5 >= train_q10_15,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q30_35 and volume_price_divergence_10 <= train_q85_90 and close_over_ma_5 >= train_q10_15,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2022,0,0.0,False,False
E10C_SEED_d849d52e0e224b2c,market_volatility_regime <= train_q30_35 and volume_price_divergence_10 <= train_q85_90 and close_over_ma_5 >= train_q10_15,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q30_35 and volume_price_divergence_10 <= train_q85_90 and close_over_ma_5 >= train_q10_15,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,870,851.9005709470156,True,True
E10C_SEED_cdb7ae6f239a051b,market_volatility_regime <= train_q40_45 and close_over_ma_20 >= train_q05_10 and volume_over_mean_10 <= train_q65_70,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and close_over_ma_20 >= train_q05_10 and volume_over_mean_10 <= train_q65_70,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
E10C_SEED_cdb7ae6f239a051b,market_volatility_regime <= train_q40_45 and close_over_ma_20 >= train_q05_10 and volume_over_mean_10 <= train_q65_70,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and close_over_ma_20 >= train_q05_10 and volume_over_mean_10 <= train_q65_70,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,76,85.71194651497916,True,True
E10C_SEED_cdb7ae6f239a051b,market_volatility_regime <= train_q40_45 and close_over_ma_20 >= train_q05_10 and volume_over_mean_10 <= train_q65_70,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and close_over_ma_20 >= train_q05_10 and volume_over_mean_10 <= train_q65_70,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,600,643.5918813686951,True,True
E10C_SEED_dde6386d2905c2d9,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q25_30 and atr20_pct <= train_q85_90,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q25_30 and atr20_pct <= train_q85_90,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
E10C_SEED_dde6386d2905c2d9,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q25_30 and atr20_pct <= train_q85_90,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q25_30 and atr20_pct <= train_q85_90,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2022,0,0.0,False,False
E10C_SEED_dde6386d2905c2d9,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q25_30 and atr20_pct <= train_q85_90,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q25_30 and atr20_pct <= train_q85_90,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,705,690.5119598789686,True,True
E10C_SEED_017f7cb1a7e24e72,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank >= train_q50_55 and volume_price_divergence_10 <= train_q60_65,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank >= train_q50_55 and volume_price_divergence_10 <= train_q60_65,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,33,76.39326547776162,True,True
E10C_SEED_017f7cb1a7e24e72,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank >= train_q50_55 and volume_price_divergence_10 <= train_q60_65,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank >= train_q50_55 and volume_price_divergence_10 <= train_q60_65,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,224,181.6730032009818,True,True
E10C_SEED_017f7cb1a7e24e72,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank >= train_q50_55 and volume_price_divergence_10 <= train_q60_65,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank >= train_q50_55 and volume_price_divergence_10 <= train_q60_65,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,321,206.28066731648337,True,True
E10C_SEED_afa6064062db9989,market_volatility_regime >= train_q30_35 and money_over_mean_20 <= train_q45_50 and industry_relative_strength_vs_market_20d <= train_q75_80,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and money_over_mean_20 <= train_q45_50 and industry_relative_strength_vs_market_20d <= train_q75_80,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,536,455.2157721777322,True,True
E10C_SEED_afa6064062db9989,market_volatility_regime >= train_q30_35 and money_over_mean_20 <= train_q45_50 and industry_relative_strength_vs_market_20d <= train_q75_80,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and money_over_mean_20 <= train_q45_50 and industry_relative_strength_vs_market_20d <= train_q75_80,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,520,483.6022034401992,True,True
E10C_SEED_afa6064062db9989,market_volatility_regime >= train_q30_35 and money_over_mean_20 <= train_q45_50 and industry_relative_strength_vs_market_20d <= train_q75_80,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and money_over_mean_20 <= train_q45_50 and industry_relative_strength_vs_market_20d <= train_q75_80,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2023,16,10.086419129228183,False,False
E10C_SEED_5bf9ddca16aa73ab,volatility_return_std_5 >= train_q25_30 and volatility_return_std_10 <= train_q65_70 and turnover_proxy_ratio_5 >= train_q25_30,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_5 >= train_q25_30 and volatility_return_std_10 <= train_q65_70 and turnover_proxy_ratio_5 >= train_q25_30,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,390,409.96232223045,True,True
E10C_SEED_5bf9ddca16aa73ab,volatility_return_std_5 >= train_q25_30 and volatility_return_std_10 <= train_q65_70 and turnover_proxy_ratio_5 >= train_q25_30,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_5 >= train_q25_30 and volatility_return_std_10 <= train_q65_70 and turnover_proxy_ratio_5 >= train_q25_30,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,257,233.55652869629424,True,True
E10C_SEED_5bf9ddca16aa73ab,volatility_return_std_5 >= train_q25_30 and volatility_return_std_10 <= train_q65_70 and turnover_proxy_ratio_5 >= train_q25_30,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_5 >= train_q25_30 and volatility_return_std_10 <= train_q65_70 and turnover_proxy_ratio_5 >= train_q25_30,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,311,272.8464865650398,True,True
E10C_SEED_836344e9cb27c8a3,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and amplitude_10 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and amplitude_10 >= train_q00_05,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
E10C_SEED_836344e9cb27c8a3,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and amplitude_10 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and amplitude_10 >= train_q00_05,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2022,0,0.0,False,False
E10C_SEED_836344e9cb27c8a3,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and amplitude_10 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and amplitude_10 >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,598,590.4020852619936,True,True
E10C_SEED_d1c57434089518b5,market_volatility_regime <= train_q35_40 and industry_relative_strength_vs_market_60d >= train_q45_50 and close_over_max_high_20 <= train_q95_100,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and industry_relative_strength_vs_market_60d >= train_q45_50 and close_over_max_high_20 <= train_q95_100,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
E10C_SEED_d1c57434089518b5,market_volatility_regime <= train_q35_40 and industry_relative_strength_vs_market_60d >= train_q45_50 and close_over_max_high_20 <= train_q95_100,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and industry_relative_strength_vs_market_60d >= train_q45_50 and close_over_max_high_20 <= train_q95_100,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2022,0,0.0,False,False
E10C_SEED_d1c57434089518b5,market_volatility_regime <= train_q35_40 and industry_relative_strength_vs_market_60d >= train_q45_50 and close_over_max_high_20 <= train_q95_100,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and industry_relative_strength_vs_market_60d >= train_q45_50 and close_over_max_high_20 <= train_q95_100,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,654,643.4362360996745,True,True
E10C_SEED_c8c2782abb5ff7f9,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and close_over_max_high_20 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and close_over_max_high_20 <= train_q90_95,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
E10C_SEED_c8c2782abb5ff7f9,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and close_over_max_high_20 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and close_over_max_high_20 <= train_q90_95,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2022,0,0.0,False,False
E10C_SEED_c8c2782abb5ff7f9,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and close_over_max_high_20 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and close_over_max_high_20 <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,573,560.2841590271742,True,True
E10C_SEED_164207c99149ff11,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank <= train_q50_55 and intraday_range_pct >= train_q15_20,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank <= train_q50_55 and intraday_range_pct >= train_q15_20,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,842,765.3757232797141,True,True
E10C_SEED_164207c99149ff11,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank <= train_q50_55 and intraday_range_pct >= train_q15_20,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank <= train_q50_55 and intraday_range_pct >= train_q15_20,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,434,395.0038523219746,True,True
E10C_SEED_164207c99149ff11,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank <= train_q50_55 and intraday_range_pct >= train_q15_20,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank <= train_q50_55 and intraday_range_pct >= train_q15_20,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,165,137.58222069966325,True,True
E10C_SEED_9e9dc947952b273b,volatility_return_std_5 <= train_q25_30 and close_over_max_high_20 <= train_q90_95 and volatility_return_std_20 <= train_q75_80,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_5 <= train_q25_30 and close_over_max_high_20 <= train_q90_95 and volatility_return_std_20 <= train_q75_80,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,331,303.0598246566537,True,True
E10C_SEED_9e9dc947952b273b,volatility_return_std_5 <= train_q25_30 and close_over_max_high_20 <= train_q90_95 and volatility_return_std_20 <= train_q75_80,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_5 <= train_q25_30 and close_over_max_high_20 <= train_q90_95 and volatility_return_std_20 <= train_q75_80,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,338,379.1821394436376,True,True
E10C_SEED_9e9dc947952b273b,volatility_return_std_5 <= train_q25_30 and close_over_max_high_20 <= train_q90_95 and volatility_return_std_20 <= train_q75_80,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_5 <= train_q25_30 and close_over_max_high_20 <= train_q90_95 and volatility_return_std_20 <= train_q75_80,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,405,511.5891007753235,True,True
E10C_SEED_e8bf0657752d2ce0,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and industry_relative_strength_vs_market_60d >= train_q45_50,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and industry_relative_strength_vs_market_60d >= train_q45_50,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
E10C_SEED_e8bf0657752d2ce0,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and industry_relative_strength_vs_market_60d >= train_q45_50,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and industry_relative_strength_vs_market_60d >= train_q45_50,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2022,0,0.0,False,False
E10C_SEED_e8bf0657752d2ce0,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and industry_relative_strength_vs_market_60d >= train_q45_50,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and industry_relative_strength_vs_market_60d >= train_q45_50,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,593,591.4113957243335,True,True
E10C_SEED_58ccc4b0e0af7e1c,market_volatility_regime >= train_q40_45 and volume_price_divergence_20 <= train_q80_85 and industry_relative_strength_vs_market_60d >= train_q20_25,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q40_45 and volume_price_divergence_20 <= train_q80_85 and industry_relative_strength_vs_market_60d >= train_q20_25,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,507,583.9678765639575,True,True
E10C_SEED_58ccc4b0e0af7e1c,market_volatility_regime >= train_q40_45 and volume_price_divergence_20 <= train_q80_85 and industry_relative_strength_vs_market_60d >= train_q20_25,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q40_45 and volume_price_divergence_20 <= train_q80_85 and industry_relative_strength_vs_market_60d >= train_q20_25,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,382,350.19840876433375,True,True
E10C_SEED_58ccc4b0e0af7e1c,market_volatility_regime >= train_q40_45 and volume_price_divergence_20 <= train_q80_85 and industry_relative_strength_vs_market_60d >= train_q20_25,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q40_45 and volume_price_divergence_20 <= train_q80_85 and industry_relative_strength_vs_market_60d >= train_q20_25,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2023,9,5.768281287239373,False,False
E10C_SEED_013832c840939303,volatility_return_std_10 >= train_q05_10 and atr20_pct_market_rank <= train_q60_65 and atr20_pct >= train_q25_30,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q05_10 and atr20_pct_market_rank <= train_q60_65 and atr20_pct >= train_q25_30,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,889,847.7939077511392,True,True
E10C_SEED_013832c840939303,volatility_return_std_10 >= train_q05_10 and atr20_pct_market_rank <= train_q60_65 and atr20_pct >= train_q25_30,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q05_10 and atr20_pct_market_rank <= train_q60_65 and atr20_pct >= train_q25_30,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,563,506.08603111397395,True,True
E10C_SEED_013832c840939303,volatility_return_std_10 >= train_q05_10 and atr20_pct_market_rank <= train_q60_65 and atr20_pct >= train_q25_30,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q05_10 and atr20_pct_market_rank <= train_q60_65 and atr20_pct >= train_q25_30,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,45,29.802735512229802,True,True
E10C_SEED_91ac1332a9cf5450,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and close_over_max_high_5 >= train_q35_40,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and close_over_max_high_5 >= train_q35_40,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,314,461.64959971118697,True,True
E10C_SEED_91ac1332a9cf5450,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and close_over_max_high_5 >= train_q35_40,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and close_over_max_high_5 >= train_q35_40,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,373,396.73605276801857,True,True
E10C_SEED_91ac1332a9cf5450,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and close_over_max_high_5 >= train_q35_40,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and close_over_max_high_5 >= train_q35_40,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2023,10,6.483007501780418,False,False
E10C_SEED_1ee871e1efddbcbf,close_over_ma_5 <= train_q50_55 and close_over_min_low_10 >= train_q25_30 and body_pct <= train_q80_85,quantile_bucket_formula,frozen_path_pattern,close_over_ma_5 <= train_q50_55 and close_over_min_low_10 >= train_q25_30 and body_pct <= train_q80_85,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,276,228.24632466312357,True,True
E10C_SEED_1ee871e1efddbcbf,close_over_ma_5 <= train_q50_55 and close_over_min_low_10 >= train_q25_30 and body_pct <= train_q80_85,quantile_bucket_formula,frozen_path_pattern,close_over_ma_5 <= train_q50_55 and close_over_min_low_10 >= train_q25_30 and body_pct <= train_q80_85,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,322,260.2412621587443,True,True
E10C_SEED_1ee871e1efddbcbf,close_over_ma_5 <= train_q50_55 and close_over_min_low_10 >= train_q25_30 and body_pct <= train_q80_85,quantile_bucket_formula,frozen_path_pattern,close_over_ma_5 <= train_q50_55 and close_over_min_low_10 >= train_q25_30 and body_pct <= train_q80_85,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,197,152.2541294291704,True,True
E10C_SEED_5dd6106d4b159e04,market_volatility_regime >= train_q40_45 and close_over_min_low_20 >= train_q40_45 and atr20_pct_industry_rank >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q40_45 and close_over_min_low_20 >= train_q40_45 and atr20_pct_industry_rank >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,582,523.4606420472015,True,True
E10C_SEED_5dd6106d4b159e04,market_volatility_regime >= train_q40_45 and close_over_min_low_20 >= train_q40_45 and atr20_pct_industry_rank >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q40_45 and close_over_min_low_20 >= train_q40_45 and atr20_pct_industry_rank >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,518,351.29760912558504,True,True
E10C_SEED_5dd6106d4b159e04,market_volatility_regime >= train_q40_45 and close_over_min_low_20 >= train_q40_45 and atr20_pct_industry_rank >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q40_45 and close_over_min_low_20 >= train_q40_45 and atr20_pct_industry_rank >= train_q00_05,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2023,1,0.4193992456964568,False,False
E10C_SEED_b3b58abf04c2cc4c,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q10_15 and money_20d_market_rank <= train_q50_55,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q10_15 and money_20d_market_rank <= train_q50_55,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
E10C_SEED_b3b58abf04c2cc4c,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q10_15 and money_20d_market_rank <= train_q50_55,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q10_15 and money_20d_market_rank <= train_q50_55,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,42,41.79852693770715,True,True
E10C_SEED_b3b58abf04c2cc4c,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q10_15 and money_20d_market_rank <= train_q50_55,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q10_15 and money_20d_market_rank <= train_q50_55,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,433,459.05863449590777,True,True
