datetime,instruments,ema_state,market_ok_entry,width_ok_entry,industry_ok_entry,trend_score_top20_entry,breakout_entry,pullback_entry,combined_entry,trend_score_median
2023-02-09,277,116,116,116,43,8,0,2,2,0.08962941470433256
2023-02-10,277,118,118,118,43,8,0,0,0,0.0038168626280474793
2023-02-13,277,110,110,110,36,7,1,2,3,0.08109951571747856
2023-02-14,277,118,118,118,39,7,0,1,1,0.09852499261022171
2023-02-15,277,103,103,103,35,7,0,2,2,0.057314475668901355
2023-02-16,277,109,109,109,34,6,0,1,1,0.10985281155040495
2023-02-17,277,101,101,101,22,4,0,0,0,0.3832095454238882
2023-02-20,277,109,109,109,35,7,2,3,5,0.09894547463217461
2023-02-21,277,110,110,110,36,7,0,0,0,0.04700062866004679
2023-02-22,277,115,115,115,37,7,0,2,2,0.016556575025968023
2023-02-23,277,112,112,112,36,7,0,1,1,0.13560091083979203
2023-02-24,277,108,108,108,35,6,0,1,1,0.1898210684903336
2023-02-27,277,104,104,104,36,7,1,1,2,0.23916186670996295
2023-02-28,277,114,114,114,32,6,0,2,2,0.16864255248809923
2023-03-01,277,113,113,113,42,8,2,4,6,0.04851620217313001
2023-03-02,277,100,100,100,38,7,0,2,2,0.003345425380816301
2023-03-03,277,101,101,101,39,7,0,1,1,0.03828842013285648
2023-03-06,277,98,98,98,24,4,0,0,0,0.23574039982504524
2023-03-07,277,85,85,85,25,5,0,0,0,0.24906409485106695
2023-03-08,277,86,0,0,0,0,0,0,0,
2023-03-09,277,78,0,0,0,0,0,0,0,
2023-03-10,277,71,0,0,0,0,0,0,0,
2023-03-13,277,73,0,0,0,0,0,0,0,
2023-03-14,277,65,0,0,0,0,0,0,0,
2023-03-15,277,58,0,0,0,0,0,0,0,
2023-03-16,277,53,0,0,0,0,0,0,0,
2023-03-17,277,55,0,0,0,0,0,0,0,
2023-03-20,277,58,0,0,0,0,0,0,0,
2023-03-21,277,79,0,0,0,0,0,0,0,
2023-03-22,277,73,0,0,0,0,0,0,0,
2023-03-23,277,63,0,0,0,0,0,0,0,
2023-03-24,277,63,0,0,0,0,0,0,0,
2023-03-27,277,66,0,0,0,0,0,0,0,
2023-03-28,277,70,0,0,0,0,0,0,0,
2023-03-29,277,68,0,0,0,0,0,0,0,
2023-03-30,277,76,0,0,0,0,0,0,0,
2023-03-31,277,68,0,0,0,0,0,0,0,
2023-04-03,277,74,0,0,0,0,0,0,0,
2023-04-04,277,67,0,0,0,0,0,0,0,
2023-04-06,277,66,0,0,0,0,0,0,0,
2023-04-07,277,70,0,0,0,0,0,0,0,
2023-04-10,278,78,0,0,0,0,0,0,0,
2023-04-11,278,73,73,73,26,5,0,0,0,0.21987847421265702
2023-04-12,278,70,70,70,23,4,0,2,2,0.22043407501923126
2023-04-13,278,73,73,73,25,5,0,0,0,0.2983456228648302
2023-04-14,278,72,72,72,22,4,0,2,2,0.27767090459481353
2023-04-17,278,59,59,59,17,3,0,0,0,0.1732553098246563
2023-04-18,278,58,58,58,19,3,0,1,1,0.12620058498393172
2023-04-19,278,68,68,68,26,5,0,1,1,0.27049047611402155
2023-04-20,278,72,72,72,36,7,0,1,1,0.05511961835897105
2023-04-21,278,70,0,0,0,0,0,0,0,
2023-04-24,278,61,0,0,0,0,0,0,0,
2023-04-25,278,60,0,0,0,0,0,0,0,
2023-04-26,278,55,0,0,0,0,0,0,0,
2023-04-27,278,54,0,0,0,0,0,0,0,
2023-04-28,278,60,0,0,0,0,0,0,0,
2023-05-04,278,39,0,0,0,0,0,0,0,
2023-05-05,278,41,0,0,0,0,0,0,0,
2023-05-08,278,39,39,0,0,0,0,0,0,
2023-05-09,278,49,0,0,0,0,0,0,0,
2023-05-10,278,70,0,0,0,0,0,0,0,
2023-05-11,278,74,0,0,0,0,0,0,0,
2023-05-12,278,68,0,0,0,0,0,0,0,
2023-05-15,278,74,0,0,0,0,0,0,0,
2023-05-16,278,77,0,0,0,0,0,0,0,
2023-05-17,278,76,0,0,0,0,0,0,0,
2023-05-18,278,74,0,0,0,0,0,0,0,
2023-05-19,278,72,0,0,0,0,0,0,0,
2023-05-22,278,74,0,0,0,0,0,0,0,
2023-05-23,278,64,0,0,0,0,0,0,0,
2023-05-24,278,50,0,0,0,0,0,0,0,
2023-05-25,278,47,0,0,0,0,0,0,0,
2023-05-26,278,46,0,0,0,0,0,0,0,
2023-05-29,278,46,0,0,0,0,0,0,0,
2023-05-30,278,46,0,0,0,0,0,0,0,
2023-05-31,278,45,0,0,0,0,0,0,0,
2023-06-01,278,46,0,0,0,0,0,0,0,
2023-06-02,278,48,0,0,0,0,0,0,0,
2023-06-05,278,51,0,0,0,0,0,0,0,
2023-06-06,278,45,0,0,0,0,0,0,0,
2023-06-07,278,45,0,0,0,0,0,0,0,
2023-06-08,278,50,0,0,0,0,0,0,0,
2023-06-09,278,54,0,0,0,0,0,0,0,
2023-06-12,278,53,0,0,0,0,0,0,0,
2023-06-13,278,50,0,0,0,0,0,0,0,
2023-06-14,278,49,0,0,0,0,0,0,0,
2023-06-15,278,54,0,0,0,0,0,0,0,
2023-06-16,278,52,0,0,0,0,0,0,0,
2023-06-19,278,47,0,0,0,0,0,0,0,
2023-06-20,278,44,0,0,0,0,0,0,0,
2023-06-21,278,39,0,0,0,0,0,0,0,
2023-06-26,278,33,0,0,0,0,0,0,0,
2023-06-27,278,44,0,0,0,0,0,0,0,
2023-06-28,278,46,0,0,0,0,0,0,0,
2023-06-29,278,47,0,0,0,0,0,0,0,
2023-06-30,278,48,0,0,0,0,0,0,0,
2023-07-03,278,55,0,0,0,0,0,0,0,
2023-07-04,278,49,0,0,0,0,0,0,0,
2023-07-05,278,59,0,0,0,0,0,0,0,
2023-07-06,278,64,0,0,0,0,0,0,0,
2023-07-07,278,57,0,0,0,0,0,0,0,
2023-07-10,278,65,0,0,0,0,0,0,0,
2023-07-11,278,75,0,0,0,0,0,0,0,
2023-07-12,278,67,0,0,0,0,0,0,0,
2023-07-13,278,72,0,0,0,0,0,0,0,
2023-07-14,278,70,0,0,0,0,0,0,0,
2023-07-17,278,81,0,0,0,0,0,0,0,
2023-07-18,278,82,0,0,0,0,0,0,0,
2023-07-19,278,87,0,0,0,0,0,0,0,
2023-07-20,278,77,0,0,0,0,0,0,0,
2023-07-21,278,78,0,0,0,0,0,0,0,
2023-07-24,278,83,0,0,0,0,0,0,0,
2023-07-25,278,75,0,0,0,0,0,0,0,
2023-07-26,278,77,0,0,0,0,0,0,0,
2023-07-27,278,74,0,0,0,0,0,0,0,
2023-07-28,278,63,0,0,0,0,0,0,0,
2023-07-31,278,53,0,0,0,0,0,0,0,
2023-08-01,278,73,0,0,0,0,0,0,0,
2023-08-02,278,89,0,0,0,0,0,0,0,
2023-08-03,278,85,0,0,0,0,0,0,0,
2023-08-04,278,91,91,91,39,7,0,0,0,0.28518739503853663
2023-08-07,278,109,109,109,41,8,0,3,3,0.2650956156062695
2023-08-08,279,105,105,105,51,10,0,2,2,0.33005302588310265
2023-08-09,279,108,108,108,34,6,0,4,4,0.29464202057415767
2023-08-10,279,111,111,111,33,6,0,1,1,0.24676457031300544
2023-08-11,279,89,0,0,0,0,0,0,0,
2023-08-14,279,73,0,0,0,0,0,0,0,
2023-08-15,279,82,0,0,0,0,0,0,0,
2023-08-16,279,74,0,0,0,0,0,0,0,
2023-08-17,279,73,0,0,0,0,0,0,0,
2023-08-18,279,61,0,0,0,0,0,0,0,
2023-08-21,279,48,0,0,0,0,0,0,0,
2023-08-22,279,69,0,0,0,0,0,0,0,
2023-08-23,279,43,0,0,0,0,0,0,0,
2023-08-24,279,48,0,0,0,0,0,0,0,
2023-08-25,279,58,0,0,0,0,0,0,0,
2023-08-28,279,63,0,0,0,0,0,0,0,
2023-08-29,279,66,0,0,0,0,0,0,0,
2023-08-30,279,55,0,0,0,0,0,0,0,
2023-08-31,279,53,0,0,0,0,0,0,0,
2023-09-01,279,52,0,0,0,0,0,0,0,
2023-09-04,279,57,0,0,0,0,0,0,0,
2023-09-05,279,60,0,0,0,0,0,0,0,
2023-09-06,279,69,0,0,0,0,0,0,0,
2023-09-07,279,72,0,0,0,0,0,0,0,
2023-09-08,279,73,0,0,0,0,0,0,0,
2023-09-11,279,74,0,0,0,0,0,0,0,
2023-09-12,279,75,0,0,0,0,0,0,0,
2023-09-13,279,71,0,0,0,0,0,0,0,
2023-09-14,279,65,0,0,0,0,0,0,0,
2023-09-15,279,61,0,0,0,0,0,0,0,
2023-09-18,279,64,0,0,0,0,0,0,0,
2023-09-19,279,64,0,0,0,0,0,0,0,
2023-09-20,279,62,0,0,0,0,0,0,0,
2023-09-21,279,58,0,0,0,0,0,0,0,
2023-09-22,279,65,0,0,0,0,0,0,0,
2023-09-25,279,64,0,0,0,0,0,0,0,
2023-09-26,279,63,0,0,0,0,0,0,0,
2023-09-27,279,61,0,0,0,0,0,0,0,
2023-09-28,279,48,0,0,0,0,0,0,0,
2023-10-09,279,56,0,0,0,0,0,0,0,
2023-10-10,279,48,0,0,0,0,0,0,0,
2023-10-11,279,41,0,0,0,0,0,0,0,
2023-10-12,279,48,0,0,0,0,0,0,0,
2023-10-13,279,36,0,0,0,0,0,0,0,
2023-10-16,279,44,0,0,0,0,0,0,0,
2023-10-17,279,47,0,0,0,0,0,0,0,
2023-10-18,279,47,0,0,0,0,0,0,0,
2023-10-19,279,38,0,0,0,0,0,0,0,
2023-10-20,279,29,0,0,0,0,0,0,0,
2023-10-23,279,23,0,0,0,0,0,0,0,
2023-10-24,279,23,0,0,0,0,0,0,0,
2023-10-25,279,28,0,0,0,0,0,0,0,
2023-10-26,279,33,0,0,0,0,0,0,0,
2023-10-27,279,37,0,0,0,0,0,0,0,
2023-10-30,279,24,0,0,0,0,0,0,0,
2023-10-31,279,27,0,0,0,0,0,0,0,
2023-11-01,279,28,0,0,0,0,0,0,0,
2023-11-02,279,31,0,0,0,0,0,0,0,
2023-11-03,279,37,0,0,0,0,0,0,0,
2023-11-06,279,25,0,0,0,0,0,0,0,
2023-11-07,279,29,0,0,0,0,0,0,0,
2023-11-08,279,31,0,0,0,0,0,0,0,
2023-11-09,279,38,0,0,0,0,0,0,0,
2023-11-10,279,37,0,0,0,0,0,0,0,
2023-11-13,279,41,0,0,0,0,0,0,0,
2023-11-14,279,38,0,0,0,0,0,0,0,
2023-11-15,279,46,0,0,0,0,0,0,0,
2023-11-16,279,43,0,0,0,0,0,0,0,
2023-11-17,279,44,0,0,0,0,0,0,0,
2023-11-20,279,44,0,0,0,0,0,0,0,
2023-11-21,279,48,0,0,0,0,0,0,0,
2023-11-22,279,47,0,0,0,0,0,0,0,
2023-11-23,279,49,0,0,0,0,0,0,0,
2023-11-24,279,41,0,0,0,0,0,0,0,
2023-11-27,279,36,0,0,0,0,0,0,0,
2023-11-28,279,38,0,0,0,0,0,0,0,
2023-11-29,279,35,0,0,0,0,0,0,0,
2023-11-30,279,40,0,0,0,0,0,0,0,
2023-12-01,279,40,0,0,0,0,0,0,0,
2023-12-04,279,40,0,0,0,0,0,0,0,
2023-12-05,279,30,0,0,0,0,0,0,0,
2023-12-06,279,28,0,0,0,0,0,0,0,
2023-12-07,279,28,0,0,0,0,0,0,0,
2023-12-08,279,31,0,0,0,0,0,0,0,
2023-12-11,279,38,0,0,0,0,0,0,0,
2023-12-12,279,40,0,0,0,0,0,0,0,
2023-12-13,279,38,0,0,0,0,0,0,0,
2023-12-14,279,36,0,0,0,0,0,0,0,
2023-12-15,279,32,0,0,0,0,0,0,0,
2023-12-18,279,33,0,0,0,0,0,0,0,
2023-12-19,279,39,0,0,0,0,0,0,0,
2023-12-20,279,36,0,0,0,0,0,0,0,
2023-12-21,279,38,0,0,0,0,0,0,0,
2023-12-22,279,38,0,0,0,0,0,0,0,
2023-12-25,279,36,0,0,0,0,0,0,0,
2023-12-26,279,35,0,0,0,0,0,0,0,
2023-12-27,279,34,0,0,0,0,0,0,0,
2023-12-28,279,39,0,0,0,0,0,0,0,
2023-12-29,279,38,0,0,0,0,0,0,0,
2024-01-02,279,35,0,0,0,0,0,0,0,
2024-01-03,279,34,0,0,0,0,0,0,0,
2024-01-04,279,32,0,0,0,0,0,0,0,
2024-01-05,279,38,0,0,0,0,0,0,0,
2024-01-08,279,37,0,0,0,0,0,0,0,
2024-01-09,279,35,0,0,0,0,0,0,0,
2024-01-10,279,39,0,0,0,0,0,0,0,
2024-01-11,279,37,0,0,0,0,0,0,0,
2024-01-12,279,40,0,0,0,0,0,0,0,
2024-01-15,279,44,0,0,0,0,0,0,0,
2024-01-16,279,37,0,0,0,0,0,0,0,
2024-01-17,279,39,0,0,0,0,0,0,0,
2024-01-18,279,39,0,0,0,0,0,0,0,
2024-01-19,279,37,0,0,0,0,0,0,0,
2024-01-22,279,30,0,0,0,0,0,0,0,
2024-01-23,279,38,0,0,0,0,0,0,0,
2024-01-24,279,43,0,0,0,0,0,0,0,
2024-01-25,279,37,0,0,0,0,0,0,0,
2024-01-26,279,31,0,0,0,0,0,0,0,
2024-01-29,279,30,0,0,0,0,0,0,0,
2024-01-30,279,42,0,0,0,0,0,0,0,
2024-01-31,279,40,0,0,0,0,0,0,0,
2024-02-01,279,61,0,0,0,0,0,0,0,
2024-02-02,279,56,0,0,0,0,0,0,0,
2024-02-05,279,48,0,0,0,0,0,0,0,
2024-02-06,279,55,0,0,0,0,0,0,0,
2024-02-07,279,63,0,0,0,0,0,0,0,
2024-02-08,279,73,0,0,0,0,0,0,0,
2024-02-19,279,56,0,0,0,0,0,0,0,
2024-02-20,279,54,0,0,0,0,0,0,0,
2024-02-21,279,57,0,0,0,0,0,0,0,
2024-02-22,279,62,0,0,0,0,0,0,0,
2024-02-23,279,72,0,0,0,0,0,0,0,
2024-02-26,279,105,0,0,0,0,0,0,0,
2024-02-27,279,107,0,0,0,0,0,0,0,
2024-02-28,279,116,0,0,0,0,0,0,0,
2024-02-29,279,105,0,0,0,0,0,0,0,
2024-03-01,279,110,0,0,0,0,0,0,0,
2024-03-04,279,108,0,0,0,0,0,0,0,
2024-03-05,279,112,112,112,39,7,1,1,2,0.48484567227479913
2024-03-06,279,114,114,114,38,7,0,1,1,0.44874582777094857
2024-03-07,279,117,117,117,37,7,1,3,4,0.310680855073669
2024-03-08,279,107,107,107,37,7,0,1,1,0.2621115659683454
2024-03-11,279,115,115,115,41,8,0,0,0,0.18740809501866412
2024-03-12,279,138,138,138,31,6,0,0,0,0.22039493531467944
2024-03-13,279,127,127,127,42,8,0,2,2,0.22422805325127076
2024-03-14,279,124,124,124,37,7,0,2,2,0.11877057450961943
2024-03-15,279,121,121,121,32,6,1,1,2,0.2322269316647378
2024-03-18,279,116,116,116,36,7,0,3,3,0.05038411944136229
2024-03-19,279,122,122,122,41,8,0,1,1,0.051546885348729934
2024-03-20,279,119,119,119,45,9,0,2,2,0.10687107173730996
2024-03-21,279,119,119,119,37,7,0,0,0,0.10236481108231804
2024-03-22,279,122,122,122,48,9,0,0,0,0.10938826373936522
2024-03-25,279,119,119,119,44,8,0,0,0,0.2004111293150047
2024-03-26,279,116,116,116,48,9,0,2,2,0.24955423363204793
2024-03-27,279,109,109,109,46,9,0,1,1,0.35708203861998034
2024-03-28,279,119,119,119,51,10,0,4,4,0.37148730534570906
2024-03-29,279,108,108,108,45,9,2,4,6,0.1327878257968635
2024-04-01,279,107,107,107,44,8,0,1,1,0.1112238212007787
2024-04-02,279,95,95,95,44,8,1,0,1,0.11974455717766094
2024-04-03,279,86,86,86,24,4,0,0,0,0.1167597187005326
2024-04-08,279,81,81,81,36,7,1,0,1,0.16350828345496166
2024-04-09,279,95,95,95,41,8,1,0,1,0.20435626672981574
2024-04-10,279,85,85,85,36,7,0,1,1,0.30714742401457085
2024-04-11,279,87,87,87,43,8,0,3,3,0.1982458079546079
2024-04-12,279,83,0,0,0,0,0,0,0,
2024-04-15,279,83,83,83,43,8,3,1,4,0.2397777520642178
2024-04-16,279,98,98,98,46,9,0,0,0,0.5674413190511329
2024-04-17,279,94,94,94,38,7,0,2,2,0.5049710742957005
2024-04-18,279,97,97,97,33,6,0,2,2,0.4166755964785196
2024-04-19,279,96,96,96,35,7,0,0,0,0.28354351943871264
2024-04-22,279,111,111,111,40,8,0,0,0,0.5654554722808568
2024-04-23,279,109,109,109,32,6,0,0,0,0.6522044444148265
2024-04-24,279,114,114,114,61,12,0,5,5,0.49486643829075705
2024-04-25,279,113,113,113,70,14,0,5,5,0.3986464829405147
2024-04-26,279,110,110,110,59,11,0,2,2,0.34998683061275004
2024-04-29,279,105,105,105,52,10,0,2,2,0.38535457395551004
2024-04-30,279,110,110,110,43,8,0,0,0,0.4012244346176649
2024-05-06,279,108,108,108,30,6,0,1,1,0.4924390883509585
2024-05-07,279,107,107,107,36,7,0,1,1,0.43800599473993906
2024-05-08,279,117,117,117,49,9,0,3,3,0.35542381791121236
2024-05-09,279,118,118,118,38,7,0,3,3,0.4173130482176155
2024-05-10,279,114,114,114,43,8,1,4,5,0.35011522306347614
2024-05-13,279,112,112,112,57,11,0,6,6,0.19760229804591034
2024-05-14,279,120,120,120,66,13,0,1,1,0.22583648022039085
2024-05-15,279,122,122,122,66,13,0,0,0,0.23945549243891864
2024-05-16,279,117,117,117,77,15,1,2,3,0.22920594285713078
2024-05-17,279,121,121,121,85,17,0,5,5,0.12142681735450164
2024-05-20,279,117,117,117,80,16,3,3,6,0.08076091136482302
2024-05-21,279,113,113,113,73,14,0,2,2,0.20962870745771592
2024-05-22,279,118,118,118,79,15,0,0,0,0.227212947861884
2024-05-23,279,118,118,118,67,13,0,5,5,0.22878522312765537
2024-05-24,279,110,110,110,61,12,0,3,3,0.29816597838252223
2024-05-27,279,118,118,118,60,12,0,7,7,0.3330335359301094
2024-05-28,279,110,110,110,66,13,0,0,0,0.34044563385491733
2024-05-29,279,108,108,108,69,13,1,5,6,0.32986225259938695
2024-05-30,279,114,114,114,76,15,0,1,1,0.3366920560366746
2024-05-31,279,106,106,106,60,12,0,2,2,0.3541091170442018
2024-06-03,279,101,101,101,41,8,0,0,0,0.2545356352128369
2024-06-04,279,99,99,99,45,9,1,4,5,0.24056349378443323
2024-06-05,279,93,93,93,37,7,1,0,1,0.33496974050153794
2024-06-06,279,93,93,0,0,0,0,0,0,
2024-06-07,279,92,0,0,0,0,0,0,0,
2024-06-11,279,85,0,0,0,0,0,0,0,
2024-06-12,279,85,0,0,0,0,0,0,0,
2024-06-13,279,70,0,0,0,0,0,0,0,
2024-06-14,279,82,0,0,0,0,0,0,0,
2024-06-17,279,72,0,0,0,0,0,0,0,
2024-06-18,279,76,0,0,0,0,0,0,0,
2024-06-19,279,77,0,0,0,0,0,0,0,
2024-06-20,279,74,0,0,0,0,0,0,0,
2024-06-21,279,81,0,0,0,0,0,0,0,
2024-06-24,279,74,0,0,0,0,0,0,0,
2024-06-25,279,76,0,0,0,0,0,0,0,
2024-06-26,279,79,0,0,0,0,0,0,0,
2024-06-27,279,65,0,0,0,0,0,0,0,
2024-06-28,279,69,0,0,0,0,0,0,0,
2024-07-01,279,69,0,0,0,0,0,0,0,
2024-07-02,279,58,0,0,0,0,0,0,0,
2024-07-03,279,65,0,0,0,0,0,0,0,
2024-07-04,279,68,0,0,0,0,0,0,0,
2024-07-05,279,76,0,0,0,0,0,0,0,
2024-07-08,279,67,0,0,0,0,0,0,0,
2024-07-09,279,66,0,0,0,0,0,0,0,
2024-07-10,279,70,0,0,0,0,0,0,0,
2024-07-11,279,77,0,0,0,0,0,0,0,
2024-07-12,279,72,0,0,0,0,0,0,0,
2024-07-15,279,65,0,0,0,0,0,0,0,
2024-07-16,279,63,0,0,0,0,0,0,0,
2024-07-17,279,64,0,0,0,0,0,0,0,
2024-07-18,279,63,0,0,0,0,0,0,0,
2024-07-19,279,72,0,0,0,0,0,0,0,
2024-07-22,279,79,0,0,0,0,0,0,0,
2024-07-23,279,73,0,0,0,0,0,0,0,
2024-07-24,279,64,0,0,0,0,0,0,0,
2024-07-25,279,61,0,0,0,0,0,0,0,
2024-07-26,279,62,0,0,0,0,0,0,0,
2024-07-29,279,61,0,0,0,0,0,0,0,
2024-07-30,279,59,0,0,0,0,0,0,0,
2024-07-31,279,68,0,0,0,0,0,0,0,
2024-08-01,279,63,0,0,0,0,0,0,0,
2024-08-02,279,62,0,0,0,0,0,0,0,
2024-08-05,279,54,0,0,0,0,0,0,0,
2024-08-06,279,51,0,0,0,0,0,0,0,
2024-08-07,279,49,0,0,0,0,0,0,0,
2024-08-08,279,47,0,0,0,0,0,0,0,
2024-08-09,279,44,0,0,0,0,0,0,0,
2024-08-12,279,46,0,0,0,0,0,0,0,
2024-08-13,279,53,0,0,0,0,0,0,0,
2024-08-14,279,51,0,0,0,0,0,0,0,
2024-08-15,279,52,0,0,0,0,0,0,0,
2024-08-16,279,45,0,0,0,0,0,0,0,
2024-08-19,279,43,0,0,0,0,0,0,0,
2024-08-20,279,46,0,0,0,0,0,0,0,
2024-08-21,279,48,0,0,0,0,0,0,0,
2024-08-22,279,46,0,0,0,0,0,0,0,
2024-08-23,279,50,0,0,0,0,0,0,0,
2024-08-26,279,51,0,0,0,0,0,0,0,
2024-08-27,279,44,0,0,0,0,0,0,0,
2024-08-28,279,46,0,0,0,0,0,0,0,
2024-08-29,279,39,0,0,0,0,0,0,0,
2024-08-30,279,29,0,0,0,0,0,0,0,
2024-09-02,279,30,0,0,0,0,0,0,0,
2024-09-03,279,27,0,0,0,0,0,0,0,
2024-09-04,279,29,0,0,0,0,0,0,0,
2024-09-05,279,36,0,0,0,0,0,0,0,
2024-09-06,279,34,0,0,0,0,0,0,0,
2024-09-09,279,26,0,0,0,0,0,0,0,
2024-09-10,279,34,0,0,0,0,0,0,0,
2024-09-11,279,26,0,0,0,0,0,0,0,
2024-09-12,279,24,0,0,0,0,0,0,0,
2024-09-13,279,25,0,0,0,0,0,0,0,
2024-09-18,279,25,0,0,0,0,0,0,0,
2024-09-19,279,25,0,0,0,0,0,0,0,
2024-09-20,279,28,0,0,0,0,0,0,0,
2024-09-23,279,27,0,0,0,0,0,0,0,
2024-09-24,279,18,0,0,0,0,0,0,0,
2024-09-25,279,23,0,0,0,0,0,0,0,
2024-09-26,279,16,0,0,0,0,0,0,0,
2024-09-27,279,16,0,0,0,0,0,0,0,
2024-09-30,279,5,0,0,0,0,0,0,0,
2024-10-08,279,11,0,0,0,0,0,0,0,
2024-10-09,279,60,60,60,14,2,0,0,0,0.10500707592213986
2024-10-10,279,40,40,40,8,1,0,0,0,-0.18335654322806658
2024-10-11,279,111,111,111,31,6,0,0,0,0.11720025469783492
2024-10-14,279,89,89,89,26,5,0,1,1,0.0020579483066448315
2024-10-15,279,141,141,141,68,13,0,0,0,0.06778859731559753
2024-10-16,279,138,138,138,83,16,0,1,1,0.06173259441541645
2024-10-17,279,145,145,145,101,20,0,0,0,0.10825065625543501
2024-10-18,279,142,142,142,63,12,0,3,3,0.16347757435368174
2024-10-21,279,130,130,130,53,10,0,0,0,0.1602085763808296
2024-10-22,279,140,140,140,74,14,0,1,1,0.08740370462066324
2024-10-23,279,149,149,149,77,15,0,0,0,0.08824322640833754
2024-10-24,279,160,160,160,99,19,0,0,0,0.13499221306959971
2024-10-25,279,161,161,161,101,20,1,0,1,0.11061431404636343
2024-10-28,279,163,163,163,120,24,0,4,4,0.05448930538507457
2024-10-29,279,164,164,164,118,23,0,2,2,0.024734468237145882
2024-10-30,279,158,158,158,101,20,0,2,2,0.10532161083669775
2024-10-31,279,151,151,151,96,19,0,5,5,0.032332900440742565
2024-11-01,279,162,162,162,115,23,0,3,3,0.0013981394394017924
2024-11-04,279,168,168,168,101,20,0,11,11,-0.0439027571670932
2024-11-05,279,151,151,151,106,21,2,4,6,-0.07781653908924882
2024-11-06,279,143,143,143,99,19,1,0,1,-0.10783711451107668
2024-11-07,279,100,100,100,61,12,0,1,1,-0.1600311460581332
2024-11-08,279,131,131,131,95,19,0,0,0,-0.09533266470264262
2024-11-11,279,119,119,119,80,16,0,3,3,-0.13446801027401314
2024-11-12,279,135,135,135,89,17,0,0,0,-0.0539921475288056
2024-11-13,279,142,142,142,93,18,0,2,2,-0.0572839596508659
2024-11-14,279,155,155,155,104,20,0,0,0,0.004535066635780953
2024-11-15,279,152,152,152,100,20,0,0,0,-0.01326037584046431
2024-11-18,279,146,146,146,99,19,0,1,1,0.02212665587548926
2024-11-19,279,159,159,159,109,21,0,8,8,0.008387144049229217
2024-11-20,279,157,157,157,109,21,0,11,11,-0.028663682175250144
2024-11-21,279,157,157,157,111,22,0,6,6,0.025817921529489002
2024-11-22,279,112,112,112,80,16,0,0,0,0.06751870421875511
2024-11-25,279,111,111,111,84,16,0,0,0,0.02139134866446028
2024-11-26,279,106,106,106,78,15,0,1,1,0.01032630108268459
2024-11-27,279,131,131,131,94,18,0,4,4,0.0016355634767389882
2024-11-28,279,117,117,117,89,17,0,2,2,0.04831183071776109
2024-11-29,279,133,133,133,103,20,0,6,6,0.025972466357795092
2024-12-02,279,138,138,138,96,19,0,10,10,-0.022377470752325327
2024-12-03,279,132,132,132,94,18,0,5,5,0.0024678841490360787
2024-12-04,279,123,123,123,86,17,0,0,0,0.03999233395101449
2024-12-05,279,123,123,123,88,17,0,6,6,0.04016300072986545
2024-12-06,279,129,129,129,86,17,0,4,4,0.04398298887618613
2024-12-09,279,126,126,126,90,18,0,1,1,0.0751610607677646
2024-12-10,279,130,130,130,93,18,0,0,0,0.04327172464670573
2024-12-11,279,138,138,138,99,19,0,0,0,0.00644252835046407
2024-12-12,279,147,147,147,110,22,1,7,8,-0.002529110006500568
2024-12-13,279,123,123,123,80,16,0,0,0,0.08808509044281962
2024-12-16,279,107,107,107,70,14,0,2,2,0.1829425483240773
2024-12-17,279,107,107,107,67,13,0,0,0,0.11750663132923038
2024-12-18,279,114,114,114,74,14,0,0,0,0.15119506418811196
2024-12-19,279,115,115,115,71,14,0,5,5,0.11983642401071407
2024-12-20,279,112,112,112,72,14,0,3,3,0.24591790531318175
2024-12-23,279,106,106,106,62,12,0,3,3,0.1914919588853853
2024-12-24,279,111,111,111,66,13,0,2,2,0.15098815966644646
2024-12-25,279,97,97,97,59,11,0,3,3,0.16863541082292
2024-12-26,279,95,95,95,58,11,2,2,4,0.160587697025101
2024-12-27,279,106,106,106,84,16,0,5,5,0.14220925406761026
2024-12-30,280,100,100,100,76,15,1,5,6,0.06605807602210544
2024-12-31,280,92,92,0,0,0,0,0,0,
2025-01-02,280,53,0,0,0,0,0,0,0,
2025-01-03,280,49,0,0,0,0,0,0,0,
2025-01-06,280,50,0,0,0,0,0,0,0,
2025-01-07,280,52,0,0,0,0,0,0,0,
2025-01-08,280,49,0,0,0,0,0,0,0,
2025-01-09,280,47,0,0,0,0,0,0,0,
2025-01-10,280,42,0,0,0,0,0,0,0,
2025-01-13,280,39,0,0,0,0,0,0,0,
2025-01-14,280,46,0,0,0,0,0,0,0,
2025-01-15,280,48,0,0,0,0,0,0,0,
2025-01-16,280,45,0,0,0,0,0,0,0,
2025-01-17,280,46,0,0,0,0,0,0,0,
2025-01-20,280,50,0,0,0,0,0,0,0,
2025-01-21,280,48,0,0,0,0,0,0,0,
2025-01-22,280,47,0,0,0,0,0,0,0,
2025-01-23,280,51,0,0,0,0,0,0,0,
2025-01-24,280,56,0,0,0,0,0,0,0,
2025-01-27,280,62,0,0,0,0,0,0,0,
2025-02-05,280,60,0,0,0,0,0,0,0,
2025-02-06,280,59,0,0,0,0,0,0,0,
2025-02-07,280,61,0,0,0,0,0,0,0,
2025-02-10,280,63,0,0,0,0,0,0,0,
2025-02-11,280,64,0,0,0,0,0,0,0,
2025-02-12,280,65,0,0,0,0,0,0,0,
2025-02-13,280,71,0,0,0,0,0,0,0,
2025-02-14,280,71,0,0,0,0,0,0,0,
